Plot_row,Plot_col,Grid_row,Grid_col,Variety,Plot_No,Join_key,20190703,20190713,20190723,20190727,20190802,20190807,20190815,20190912,20190918,20190927,20191004,20191010,20191014,20191022
row-1,14,37,1,DP1851,101,DP1851101,4.928502013,22.19459561,39.90466935,45.667458,48.27885318,57.03713918,61.06647188,55.15719801,50.1596557,46.27465303,39.66037566,14.9384078,0.013883104,0.009318796
row-1,14,38,1,DP1851,101,DP1851101,7.482993197,29.23306309,47.145615,52.31200588,59.15357925,66.91471877,70.70398101,55.72678051,39.39143225,39.30332359,31.51188101,13.54568855,0,0.013978194
row-1,14,39,1,DP1851,101,DP1851101,9.38035078,25.01272618,43.97370343,50.34240321,52.54642397,56.73849525,56.15869248,52.14653429,44.00018511,43.13017724,40.70945946,22.58318293,0,0.004659398
row-1,14,40,1,DP1851,101,DP1851101,5.685787829,22.91957879,46.57106086,48.87778241,55.50584368,60.64189189,67.21839289,69.35536119,60.10755654,50.77679721,41.15272991,10.65759637,0.009318796,0.02329699
row-1,14,41,1,DP1851,101,DP1851101,6.756444074,25.17472743,42.63038549,46.67640614,52.63422206,58.38203068,63.11632579,56.27284928,45.69773855,32.34569028,27.47173551,9.324818363,0.004627701,0.004659398
row-1,14,42,1,DP1851,101,DP1851101,7.299135871,25.60805144,43.97867255,47.08728999,54.31884587,61.20799854,65.98794741,65.54676292,53.01031977,38.63761721,40.37729004,17.12472608,0,0
row-1,14,43,1,DP1851,101,DP1851101,5.257068814,22.94753518,43.49890431,49.97260774,56.08108108,63.55916728,65.73685172,62.45633388,57.3325929,40.00275786,38.96698712,18.98786542,0,0.009318796
row-1,14,44,1,DP1851,101,DP1851101,4.633204633,20.30635383,41.74940246,45.49089906,51.10025566,61.26585769,63.46329438,60.03979823,51.97834236,39.12070855,34.70113959,20.71612429,0.009318796,0.009318796
row-1,14,45,1,DP1851,101,DP1851101,7.089638577,24.5363899,44.96230925,50.16087516,57.23155588,64.86486486,69.45306793,65.20894072,54.79661252,35.54601899,39.34337022,22.32947233,0,0.018637592
row-1,14,46,1,DP1851,101,DP1851101,4.636956824,21.88496904,44.80603052,48.29254931,56.96219869,65.04747991,69.6128561,68.87870795,56.81891804,39.42202337,35.17622352,10.33278176,0,0.013978194
row-1,14,47,1,DP1851,101,DP1851101,6.210375307,23.63367116,45.72991359,49.53954371,56.24195624,63.51807889,69.65452007,66.00027766,57.78147994,34.13392568,30.8049187,12.383729,0.027956388,0.032615786
row-1,14,48,1,DP1851,101,DP1851101,6.554513697,26.45194132,49.88049274,53.70252009,65.38075237,75.31957633,78.97187728,75.07813936,50.821417,32.44156318,27.02580965,9.148965709,0.004659398,0.004659398
row-1,14,49,1,DP1851,101,DP1851101,10.37067888,30.86883093,52.44070601,56.22717312,58.2633309,63.38568298,58.95726808,46.34180203,34.22044493,31.02173119,35.52319211,15.42562971,0.013978194,0.041934582
row-1,14,50,1,DP1851,101,DP1851101,5.775371373,24.32671699,43.67530796,46.98685172,54.26406136,62.93371074,66.23447772,62.64056643,50.87791874,32.18566338,38.57246508,13.51810995,0.004627701,0.009318796
row-1,14,51,1,DP1851,101,DP1851101,6.710792425,26.97949928,43.66151866,49.73340688,53.97187728,61.72428155,66.46274653,64.11680318,48.17521603,38.21934179,41.60172965,17.64570693,0.027956388,0.009318796
row-1,14,52,1,DP1851,101,DP1851101,5.89569161,26.67505358,47.42140099,52.35797022,58.63210149,64.76442659,66.84623813,64.33430515,51.74232958,34.44576333,33.21240704,19.89336275,0,0.013978194
row-1,14,53,1,DP1851,101,DP1851101,7.348789856,24.34069518,46.23813002,50.1734843,57.70178963,64.40981798,68.07432432,66.82400851,49.002574,25.79977937,27.68900657,14.17539989,0.055532417,0.018637592
row-1,14,54,1,DP1851,101,DP1851101,10.88435374,30.57496971,48.37286266,52.48738951,59.06683711,64.31245435,65.4725195,58.22111157,44.73598963,36.56002942,40.11981442,21.09769078,0,0.02329699
row-1,14,55,1,DP1851,101,DP1851101,4.993289833,23.21312086,44.90258689,47.64426589,54.6975547,60.72007034,65.80989774,63.69568235,53.0936184,47.38462953,51.69136525,36.23027442,0.013883104,0.009318796
row-1,14,56,1,DP1851,101,DP1851101,4.484242677,17.84441668,41.85993426,44.87308254,53.15924032,60.23557341,63.65504018,61.30316072,49.05826276,33.27246165,36.37235208,16.80455966,0.027956388,0.02329699
row-1,14,57,1,DP1851,101,DP1851101,9.389606183,30.96169975,47.32012418,48.52994887,56.82980278,61.02684317,65.99707816,63.44115878,50.88620482,29.15905771,24.67005991,11.12582177,0.009255403,0.02329699
row-1,14,58,1,DP1851,101,DP1851101,9.320190661,28.65453181,46.2585034,48.05570877,53.95361578,61.21989336,64.5315924,65.6738371,53.82016752,38.0998658,42.99355885,17.99503585,0.013883104,0.009318796
row-1,14,59,1,DP1851,101,DP1851101,7.103725347,27.74769772,43.15331575,46.80088252,52.76245633,55.64280497,61.95672023,56.26359387,40.80707113,31.1358656,29.398694,9.390512962,0.009255403,0
row-1,14,60,1,DP1851,101,DP1851101,4.965523624,23.20792262,41.68188459,46.72662527,52.5885683,58.12636961,60.79254931,53.98213707,38.97315683,27.70726808,31.75219138,14.00073543,0.02329699,0.004659398
row-1,14,61,1,DP1851,101,DP1851101,7.122032486,26.21974104,42.22059898,46.41478213,54.8119065,61.45909423,66.27516779,67.4256097,53.47490347,25.4153362,26.78708166,7.634675492,0.046277014,0
row-1,14,62,1,DP1851,101,DP1851101,4.29913462,20.18917156,42.83863205,46.75032175,54.20471147,63.36183122,67.47169467,64.50634308,52.82058402,28.28250548,20.75131751,4.701744643,0.013978194,0.013978194
row-1,14,63,1,DP1851,101,DP1851101,2.96010296,17.34462492,40.09440511,45.14243974,51.02040816,61.80149744,66.8142805,57.59174418,47.28585312,32.06012135,32.48721695,14.51247166,0.009255403,0
row-1,14,64,1,DP1851,101,DP1851101,4.581424406,21.92246762,42.64974434,45.90029218,55.9806428,63.35372535,69.10030836,61.87258687,52.75326347,41.18882396,44.39053147,20.08765522,0.009318796,0.009318796
row-1,14,65,1,DP1851,101,DP1851101,5.988245638,23.5905321,41.04273192,45.89538518,53.1820672,60.7560263,63.82395909,60.76171965,50.24295432,31.01213458,27.03481825,10.77863578,0.037021611,0.004627701
row-1,14,66,1,DP1851,101,DP1851101,6.932296728,26.97791445,43.62071359,47.87644788,55.94778452,64.68681519,69.59915997,68.95275117,60.34059882,40.89446589,42.26827499,18.79021879,0.04659398,0.027956388
row-1,14,67,1,DP1851,101,DP1851101,5.207758779,20.86944367,41.36789851,45.86833455,55.78433163,61.57322863,65.50401753,68.04109399,59.72511454,49.48411249,51.1504748,25.30336459,0.013883104,0.018765247
row-1,14,68,1,DP1851,101,DP1851101,7.580174927,29.09435883,45.49853908,51.09395109,60.1031775,65.61358656,72.00253945,69.15174233,56.09027395,31.4166207,24.17008243,5.906416621,0.013978194,0.027956388
row-1,14,69,1,DP1851,101,DP1851101,8.186403813,27.70012114,45.02206288,51.09395109,55.00821768,60.49825336,66.82797663,62.61280022,51.8071174,44.85168217,43.94612734,31.38044333,0.027766209,0.041649313
row-1,14,70,1,DP1851,101,DP1851101,8.038317368,28.94418041,46.64260262,50.33553962,58.3592038,59.28140979,63.66417093,60.83576288,49.80235337,41.22534697,50.6893718,36.79022629,0.027766209,0.013978194
row-1,14,71,1,DP1851,101,DP1851101,5.391272155,22.7868018,43.64313293,46.56683711,56.49016363,60.93864134,65.77337473,65.61155074,52.78084207,39.21658145,41.63794667,15.28314028,0.009318796,0
row-1,14,72,1,DP1851,101,DP1851101,7.820815401,25.29964367,43.29802776,47.75234418,57.54200146,60.87056444,64.23940833,61.20597899,48.02353374,39.56684715,42.42151254,19.50785245,0.013883104,0.027956388
row-1,14,73,1,DP1851,101,DP1851101,5.206164098,24.63407769,44.19010848,48.28798393,57.85530428,64.04309715,70.79985391,69.63302328,52.14956731,40.9514244,43.95519681,15.43022614,0.050904716,0.027766209
row-1,14,74,1,DP1851,101,DP1851101,5.414598272,19.2327271,46.98505252,51.15960555,57.59678598,67.38371024,72.21055515,49.37294646,34.37919385,30.17558375,33.54344277,17.6824784,0.004627701,0.009318796
row-1,14,75,1,DP1851,101,DP1851101,3.185328185,19.76028507,43.02261445,49.37028866,60.13513514,66.34861213,72.72809722,67.94447509,50.90934333,35.05295836,32.68771677,11.37617209,0.004659398,0
row-1,14,76,1,DP1851,101,DP1851101,4.197325189,22.30919765,41.1431702,46.81007538,53.17750183,57.82312925,61.50474799,55.42135221,38.03045028,16.7402096,16.08924361,7.071127771,0,0.004659398
row-1,14,77,1,DP1851,101,DP1851101,6.886019714,26.4001491,45.44953116,48.9474168,56.33217677,61.76040906,63.77830533,62.77808421,46.28164191,22.76613348,31.39609204,16.78930075,0.027766209,0.03239391
row-1,14,78,1,DP1851,101,DP1851101,6.407427836,27.6921653,44.84739842,48.51168736,55.7706355,61.42213642,65.74598247,61.64561063,48.10958397,33.11267348,37.34355161,23.63945578,0.069415521,0.009318796
row-1,14,79,1,DP1851,101,DP1851101,10.07450599,28.33845867,47.62364405,50.81720234,55.95697739,61.18060628,66.87363039,63.55685131,58.4666299,55.22614451,55.42993559,27.2050767,0.051604429,0.032839182
row-1,14,80,1,DP1851,101,DP1851101,5.941968624,19.5474108,40.03424499,42.71924986,49.16910153,61.65195808,75.31044558,84.12235643,81.15599981,68.42519321,53.44639942,14.8418827,0.009255403,0.027956388
row-1,15,1,1,DP1851,101,DP1851101,2.119487251,13.40645102,28.75068946,30.61997809,38.11362383,43.00882515,45.07395909,43.3291684,33.70354945,19.00165472,33.31217123,24.9724214,2.466564857,1.341906626
row-1,15,2,1,DP1851,101,DP1851101,4.559661703,21.62987644,37.01967273,41.6574738,49.2147553,57.32742878,61.11669102,53.87569994,36.1654866,15.80533236,35.7972066,24.73800331,7.575547226,3.979823222
row-1,15,3,1,DP1851,101,DP1851101,4.996322853,25.18765247,42.58135687,44.64481373,57.14024836,69.56360776,73.31994156,70.11893193,52.41772385,25.9836367,48.5171413,25.60672918,0.051604429,0.004659398
row-1,15,4,1,DP1851,101,DP1851101,5.249126678,25.64998602,39.00073543,39.83290723,49.52976625,59.39097882,64.79638422,59.52612337,45.78507079,25.87198685,37.529841,18.45008274,0.124947938,0.018765247
row-1,15,5,1,DP1851,101,DP1851101,5.946596326,25.47549632,41.19783048,44.89795918,54.91234478,61.97041636,65.89207451,64.92665093,51.36748577,34.20665564,43.58788319,22.17859752,0.009318796,0.009318796
row-1,15,6,1,DP1851,101,DP1851101,4.513697371,19.25729196,36.91106647,39.53851811,51.83071585,59.86121256,65.01451116,63.75712447,47.73011245,27.99687443,37.80609469,18.58797573,0.004627701,0.009255403
row-1,15,7,1,DP1851,101,DP1851101,7.371928363,31.72118162,48.02813017,51.19507262,58.99835646,65.91490139,67.6771366,57.21690037,38.48396501,19.37545654,29.398694,16.75227914,0.046913117,0.055912776
row-1,15,8,1,DP1851,101,DP1851101,6.006756444,29.01568791,45.40700634,48.15102264,57.08769994,65.4903214,68.28433163,64.52013238,48.68341895,36.93693694,43.39894599,26.40566431,0.083298626,0.023456558
row-1,15,9,1,DP1851,101,DP1851101,6.511175899,29.06532476,46.96175768,51.56738371,62.89262235,70.96420745,72.4890431,71.016706,49.89124902,29.88569577,39.44313441,23.12465527,0.041934582,0.013978194
row-1,15,10,1,DP1851,101,DP1851101,8.880559026,30.68628812,47.85883857,51.75766983,59.33162893,70.02665931,70.42549306,71.76639363,60.13697996,35.97059898,42.14583711,24.12420751,0.009255403,0.027766209
row-1,15,11,1,DP1851,101,DP1851101,6.201119904,30.58428851,49.2094135,52.88075237,61.65997078,70.31592403,73.62125639,72.22453607,56.07188821,36.54624012,45.62407099,24.80235337,0.083869164,0.02329699
row-1,15,12,1,DP1851,101,DP1851101,5.621437764,27.82126549,45.36072933,49.63228535,60.62819576,69.87764792,75.31044558,73.69001655,60.96071081,42.53998897,49.64629059,27.51884538,0.078670924,0.018765247
row-1,15,13,1,DP1851,101,DP1851101,6.358461752,27.98371049,48.38385683,53.85640743,62.18514433,67.64974434,69.2293645,60.04442593,44.49347306,32.81592403,29.67037984,10.28579255,0.018510806,0.009318796
row-1,15,14,1,DP1851,101,DP1851101,1.980656208,13.33703549,35.29035793,37.91138077,43.7317385,49.26457069,42.59039445,39.90466935,31.98657842,25.68027211,22.56938146,5.988245638,0.004627701,0.018510806
row-1,15,15,1,DP1851,101,DP1851101,6.650006942,29.9352599,44.2917303,46.29291454,56.47637433,61.07103725,66.95580716,56.86056736,41.83213826,30.18477661,34.48943741,19.15405618,0.009318796,0
row-1,15,16,1,DP1851,101,DP1851101,7.191448008,29.26558378,44.69434032,47.66995233,55.20452885,60.87472608,66.09751644,60.28043871,49.34980795,41.16565545,37.65191366,23.10626953,0.018510806,0.02814787
row-1,15,17,1,DP1851,101,DP1851101,3.681742967,19.5520385,37.87436085,41.14773557,51.32395909,56.43041,61.70105917,56.86707115,46.00397982,38.17797389,32.18302195,9.900717044,0.004627701,0.037275184
row-1,15,18,1,DP1851,101,DP1851101,7.598685733,28.45028422,45.29766253,48.22406866,59.59642075,65.98639456,68.50346969,69.60062937,54.96783748,40.15248356,40.52520157,16.7402096,0.004627701,0.037021611
row-1,15,19,1,DP1851,101,DP1851101,4.100143459,22.45829839,43.45411634,46.52118335,54.06775018,61.96128561,67.43060628,69.58674626,56.6754593,33.2407793,28.93615092,12.89759147,0.02329699,0.004659398
row-1,15,20,1,DP1851,101,DP1851101,6.393638536,27.86801796,44.97200241,47.42140099,57.84788167,65.53134767,74.52520088,78.8190106,73.07603313,56.76132213,57.35025566,26.43352812,0.051253378,0.023456558
row-1,15,21,1,DP1851,101,DP1851101,7.276153705,27.63023017,41.98776479,46.2171355,56.00294172,65.25556168,73.57103725,74.24684159,69.35536119,54.86212564,51.68235665,30.08468694,0.013883104,0.004627701
row-1,15,22,1,DP1851,101,DP1851101,6.626868434,27.38210931,44.07870709,48.24689554,58.67878013,65.6876264,72.97297297,73.77481605,70.86399186,69.44750873,71.85261925,44.45369985,0.013978194,0.023138507
row-1,15,23,1,DP1851,101,DP1851101,7.432088482,28.59938496,47.90133741,50.34932892,59.68316289,66.40339664,75.3058802,75.64440742,69.72789116,60.93951094,59.4138057,29.10361423,5.129997204,2.378495027
row-1,15,24,1,DP1851,101,DP1851101,8.089222083,30.57962911,47.43978673,51.46626218,60.9660336,67.16308145,73.30624543,71.03058911,64.84647913,59.86121256,61.41846545,30.27670528,2.199235859,1.083693001
row-1,15,25,1,DP1851,101,DP1851101,7.876347818,28.48812995,46.32030679,50.58436815,57.66526662,66.6225347,70.21092038,72.65954001,65.05159887,58.42066556,59.15949732,35.1581173,0.074043223,0.004627701
row-1,15,26,1,DP1851,101,DP1851101,9.25077514,31.89874589,50.80897224,54.36449963,63.97918188,70.5715851,73.96822498,68.7445046,59.35833793,54.04486119,50.82078723,31.52233867,0.018637592,0.023138507
row-1,15,27,1,DP1851,101,DP1851101,8.737100282,29.18465003,46.40196215,51.79260894,61.6188824,71.42074507,74.68710321,70.63798492,56.74024712,44.59919103,50.29674945,29.68864134,0.02329699,0.018765247
row-1,15,28,1,DP1851,101,DP1851101,8.494208494,30.75570364,46.82386468,51.7880125,63.20763331,73.74057731,78.60208181,79.24013143,65.7874034,48.47972973,51.89405883,24.56793528,0.037021611,0.014073935
row-1,15,29,1,DP1851,101,DP1851101,8.260447036,29.86718497,48.21493791,53.61577794,66.79996323,74.83564646,80.91672754,80.16567171,70.55393586,59.50511322,56.61456691,34.58281272,0.101809431,0.037021611
row-1,15,30,1,DP1851,101,DP1851101,8.024434264,30.54701333,49.88508917,54.45854017,66.2390431,74.96347699,79.23210373,78.33310195,62.1529693,45.54120968,48.16471877,23.79564071,0.046277014,0.023138507
row-1,15,31,1,DP1851,101,DP1851101,4.081632653,19.22933557,41.11509469,45.84482442,59.27227904,68.95544193,73.57560263,69.7163219,55.87949466,45.58071585,50.16891131,25.0965251,0.009318796,0.014073935
row-1,15,32,1,DP1851,101,DP1851101,4.109211252,18.2331436,37.14837286,40.376187,50.45197224,57.93918919,65.61358656,58.16557916,51.69142487,37.47260774,42.45304266,22.88398353,0.009255403,0
row-1,15,33,1,DP1851,101,DP1851101,6.543569809,24.64355605,41.67585953,46.06464573,57.27720964,62.002374,66.30295836,58.21382607,49.78856407,35.55341055,34.43225104,20.10939511,0.009255403,0.004627701
row-1,15,34,1,DP1851,101,DP1851101,6.575963719,24.20750613,40.6738371,46.03787461,55.12235208,60.77885318,66.0655588,63.25605072,47.85883857,31.18220261,32.04437546,12.64938408,0.004627701,0.018510806
row-1,15,35,1,DP1851,101,DP1851101,8.496459808,27.85854068,45.81811541,50.58834345,57.69265888,63.62842434,66.25273923,55.56018326,40.55254755,24.94065011,30.54817351,13.72352082,0,0.018765247
row-1,15,36,1,DP1851,101,DP1851101,6.989590942,26.44208368,44.11656555,46.32030679,55.58345508,59.21292915,62.57304602,57.73057522,47.892082,22.67420482,21.90441872,8.977740756,0.018510806,0.004691312
row-1,15,37,1,DP1851,101,DP1851101,8.320607154,26.97487158,47.17941598,52.13274499,60.59477845,67.37582177,72.62143901,71.39154982,58.05451432,41.94245266,31.1541271,11.21292054,0.018637592,0.009255403
row-1,15,38,1,DP1851,101,DP1851101,6.650006942,25.66060438,44.98988785,48.51535209,59.08966399,63.23959094,72.08728999,66.18075802,59.12814105,39.20297849,26.41030292,7.423239566,0.013978194,0.013883104
row-1,15,39,1,DP1851,101,DP1851101,12.01814059,32.27153312,46.91837107,50.65284879,59.52337473,62.8812069,67.60409058,59.49372946,50.75662918,41.16599708,34.80924283,15.8255194,0.032615786,0.079752299
row-1,15,40,1,DP1851,101,DP1851101,9.059569774,29.22393447,47.63283692,50.75328707,60.39713183,63.39481373,69.27045289,68.66120598,61.39571475,48.34276844,42.5584981,13.56867071,0.004627701,0.042221805
row-1,15,41,1,DP1851,101,DP1851101,5.692072747,22.38881947,39.96020177,44.42567568,53.99470416,57.70821842,64.69594595,64.4823916,55.10204082,41.63542968,38.72352082,17.87093216,0.009318796,0.009255403
row-1,15,42,1,DP1851,101,DP1851101,7.820815401,26.81084631,43.82699026,47.43393956,55.88476991,60.88895017,65.71859021,60.87278449,45.89754269,39.2257122,40.40808973,19.77720964,0.055912776,0.023138507
row-1,15,43,1,DP1851,101,DP1851101,7.103521681,28.13810456,43.30715851,47.85883857,57.45982469,61.69792241,65.5679328,60.62751631,48.70380585,47.5073046,45.80083439,25.48262548,0.009318796,0.009382623
row-1,15,44,1,DP1851,101,DP1851101,5.295091009,22.82845111,43.91891892,47.3248759,53.99013879,59.28140979,63.87175766,54.05865049,44.67733039,38.96987366,42.34386413,24.87389514,0.037021611,0.042221805
row-1,15,45,1,DP1851,101,DP1851101,3.631182203,17.24909142,42.14447684,43.66611509,51.65931237,54.97334069,60.64189189,56.64769309,47.70178342,47.64202978,51.41937239,30.43639224,0.018510806,0.023138507
row-1,15,46,1,DP1851,101,DP1851101,6.191864501,26.53993104,45.18352812,48.68060628,57.08089847,63.97315683,66.70927684,58.42985843,43.87060947,28.87019673,30.61123373,14.57528958,0.037275184,0.013883104
row-1,15,47,1,DP1851,101,DP1851101,7.547781017,25.73385519,47.83601169,51.41526662,60.38793896,64.00200877,71.89554419,65.72261558,50.25220973,38.61395179,39.77870488,20.11199037,0.018510806,0.02814787
row-1,15,48,1,DP1851,101,DP1851101,2.276829099,14.35094586,38.15077051,40.00639153,51.11851717,59.00292184,67.91453616,50.78902309,39.75658291,40.09009009,36.94449483,15.27854385,0.013883104,0
row-1,15,49,1,DP1851,101,DP1851101,8.126243695,28.3307881,48.38261835,51.00189736,57.00328707,61.043645,67.93279766,61.52066269,49.65526751,40.40724398,40.21440476,24.10062089,0.013883104,0.009255403
row-1,15,50,1,DP1851,101,DP1851101,7.55703642,30.95238095,47.32925493,51.57505478,57.61961286,62.41782323,66.77775749,60.86352909,51.51557222,42.26625274,47.26555414,21.87728269,0.018637592,0.009255403
row-1,15,51,1,DP1851,101,DP1851101,6.66023166,28.42934885,44.32980278,47.58687259,58.50529584,64.04766253,72.35208181,70.54468046,57.05493082,37.90631848,31.19065011,13.42958952,0.03239391,0.004691312
row-1,15,52,1,DP1851,101,DP1851101,8.510342913,29.67282151,46.99893563,47.80750138,57.03981008,61.55496713,65.80989774,71.80804295,57.59174418,48.67879124,40.26845638,15.83599426,0.023138507,0.014073935
row-1,15,53,1,DP1851,101,DP1851101,9.675491818,34.36993845,48.60937572,51.10025566,57.11527854,63.54568855,67.86431702,72.08107733,59.51461666,35.45927684,33.84081798,13.33884905,0.018510806,0.013883104
row-1,15,54,1,DP1851,101,DP1851101,6.835114998,30.19797335,46.81336742,50.46566837,59.99724214,65.91033601,69.99178232,67.97630617,59.45486303,46.31574142,49.40141484,21.92958264,0.037530494,0.041649313
row-1,15,55,1,DP1851,101,DP1851101,8.14028314,30.49575995,45.75876552,48.23776479,54.46493791,59.2220599,62.39043097,55.74529131,47.90133741,39.81674302,42.30908761,24.69663541,0.004627701,0.004691312
row-1,15,56,1,DP1851,101,DP1851101,4.817437179,26.54449535,44.02463688,46.42510065,55.99433893,59.97991234,65.52227904,62.38141515,51.70527671,42.24122081,40.65132201,19.51645523,0.004659398,0.009382623
row-1,15,57,1,DP1851,101,DP1851101,7.594058031,31.3064952,44.08898695,45.90485756,53.43316289,59.38184806,63.84678598,58.08690823,51.81637281,38.94557823,39.57464176,22.53926224,0,0.009255403
row-1,15,58,1,DP1851,101,DP1851101,5.317228932,23.31096822,44.13495128,45.61959919,55.67019722,61.65084003,67.38038714,68.4066824,55.6851312,47.6807889,54.5755487,31.12129205,0.009382623,0.009255403
row-1,15,59,1,DP1851,101,DP1851101,6.460271183,26.6284596,43.57878286,47.00511322,55.96694668,61.70105917,67.92366691,65.11638669,53.96362627,36.54164368,40.82622891,15.02151881,0.018510806,0.037530494
row-1,15,60,1,DP1851,101,DP1851101,6.15484289,30.33734042,46.01948888,48.99338114,58.32268079,62.08986996,66.62710007,62.63099835,51.9672734,39.08347123,41.45202249,15.51205516,0,0.023456558
row-1,15,61,1,DP1851,101,DP1851101,5.552491267,25.077514,44.99908071,45.56245435,56.25114911,64.30332359,67.835117,69.74871581,61.98806053,28.75273923,18.22056956,2.169516455,0,0.004627701
row-1,15,62,1,DP1851,101,DP1851101,3.32268962,23.92600876,41.59312374,45.13330898,54.0449233,60.31439603,63.48612126,64.4962747,51.50168911,41.43535427,40.56774896,20.08641294,0.004659398,0.02329699
row-1,15,63,1,DP1851,101,DP1851101,5.92808552,27.22837305,43.69369369,47.04984034,54.98995617,61.32213294,65.64554419,64.67212735,52.61077404,40.30265167,37.86504625,14.16620702,0.013883104,0.009382623
row-1,15,64,1,DP1851,101,DP1851101,7.547781017,28.71951502,44.03382975,47.38860482,53.67512783,62.95987783,69.39371804,70.51691425,60.14883126,31.09934259,27.01795755,8.039627465,0.013883104,0.013978194
row-1,15,65,1,DP1851,101,DP1851101,7.103521681,29.58026748,46.15738187,47.74774775,55.99433893,62.82870709,66.75949598,65.01654716,56.09236892,34.25261997,36.6830323,17.15848502,0.004627701,0.023138507
row-1,15,66,1,DP1851,101,DP1851101,7.027946314,24.24939013,42.31476374,45.90029218,55.28214025,60.86596801,65.55423667,65.22282382,57.3140821,34.80878838,31.34409577,14.17002175,0.013978194,0.004659398
row-1,15,67,1,DP1851,101,DP1851101,5.196908695,25.56611686,41.46442361,44.4704909,54.7160336,62.24489796,65.22552958,71.69235041,63.41339257,37.95653762,38.19608199,12.3744736,0.009255403,0.009382623
row-1,15,68,1,DP1851,101,DP1851101,6.497292795,24.36947568,45.08308985,48.22863404,57.81135866,66.82797663,69.57176771,64.8109584,53.61654866,47.68339768,44.84032251,20.17374517,0.004627701,0.009318796
row-1,15,69,1,DP1851,101,DP1851101,7.639271925,29.26567887,43.46387204,46.39791819,55.83287369,59.79273192,62.46347699,55.56481096,42.16761535,36.13038714,32.1512788,15.39173493,0.004627701,0.013883104
row-1,15,70,1,DP1851,101,DP1851101,5.823680824,27.28543472,46.11967236,48.91480402,54.51059167,58.13550037,61.14864865,57.50381785,47.50798278,40.27394742,38.34002922,16.13807685,0.023138507,0.009318796
row-1,15,71,1,DP1851,101,DP1851101,4.530519691,24.97903271,41.12888399,42.85062089,50.28305332,55.12042655,59.65120526,62.78727707,56.27284928,37.30005516,42.09595502,16.48740577,0.032615786,0.004691312
row-1,15,72,1,DP1851,101,DP1851101,4.451848767,22.85434722,41.92384953,48.26254826,55.53323594,61.70105917,67.03341855,69.14248693,59.48447406,50.96785975,51.67785235,22.49817385,0.018510806,0.009318796
row-1,15,73,1,DP1851,101,DP1851101,5.983617937,26.68332639,46.1619783,49.96804237,60.2766618,65.80076698,68.89609204,66.57411264,55.19856591,43.21106821,42.73081807,17.35388033,0.023456558,0.013883104
row-1,15,74,1,DP1851,101,DP1851101,5.897223754,28.21265492,45.19413207,48.25304271,52.81683711,60.79254931,64.98356465,63.97797214,54.34822578,44.09273914,42.54942862,17.79813966,0.004627701,0.027956388
row-1,15,75,1,DP1851,101,DP1851101,6.506548198,30.29179959,44.3325979,47.59404675,53.2779401,59.53250548,64.18462381,64.41760378,47.96378011,24.99086925,25.80964821,8.425261997,0.027956388,0
row-1,15,76,1,DP1851,101,DP1851101,7.584802629,30.72793743,44.74981738,47.13294375,54.35536888,59.77447042,62.92914536,63.5290851,51.33046416,25.9422688,26.79575549,11.28424343,0.037021611,0.009318796
row-1,15,77,1,DP1851,101,DP1851101,6.402831403,26.78976352,41.60303577,44.21110299,52.64294907,56.54674945,60.7560263,57.07806932,43.09778333,25.18845376,28.30533236,15.51296194,0.009318796,0.004627701
row-1,15,78,1,DP1851,101,DP1851101,4.449347306,26.74047664,45.54583738,48.1016731,55.20452885,61.25666483,66.29839299,63.95483363,49.79869499,34.07140248,32.89497551,15.17742232,0.004627701,0.009318796
row-1,15,79,1,DP1851,101,DP1851101,7.089638577,24.2987606,39.93334551,42.87093216,52.31660232,60.02556611,67.27538349,60.02128743,54.85383343,50.86412944,54.02008919,21.74488678,0.171224953,0.08444361
row-1,15,80,1,DP1851,101,DP1851101,2.994122819,13.41570642,32.96201607,35.95233747,41.77775749,53.53360117,67.55387144,70.55065269,64.59345643,55.87563915,40.10974061,9.310935258,0.009255403,0.013978194
row-1,16,1,1,DP1851,101,DP1851101,3.54944699,17.55195229,34.86394558,41.04155176,53.16837107,64.29419284,76.60701242,77.63431903,72.28932389,63.62308254,70.16350615,21.2033462,0.060160118,0.027956388
row-1,16,2,1,DP1851,101,DP1851101,4.391688648,20.80127604,40.44611042,42.80040175,53.60208181,65.07936508,74.16453616,82.35457448,70.58170207,49.77477477,57.62289135,16.40466998,0.111825552,0.018765247
row-1,16,3,1,DP1851,101,DP1851101,5.817020686,27.56258966,46.41478213,51.15960555,58.71073776,68.04236669,71.58053324,66.22540908,48.26692582,28.28185328,29.58008344,10.02941717,0.027766209,0.018637592
row-1,16,4,1,DP1851,101,DP1851101,8.075338979,30.76495904,46.80423667,49.55805451,56.4166207,61.97830484,66.55405405,63.44578648,53.69093583,31.16782323,36.36404861,21.09769078,0.018510806,0.013883104
row-1,16,5,1,DP1851,101,DP1851101,8.237308529,29.69131169,47.2283508,51.11851717,58.98009496,66.22534697,70.70398101,66.7684761,52.90851034,36.20610406,41.15272991,21.4864177,0.027766209,0.013978194
row-1,16,6,1,DP1851,101,DP1851101,6.697003126,27.77001211,42.77384423,45.2610774,53.12557455,58.48703433,64.27136596,58.70702022,46.39733444,25.51132213,29.35453358,10.35576393,0.023456558,0.014073935
