Plot row,Plot col,Grid row,Grid col,Plot,20190613,20190621,20190627,20190703,20190710,20190716,20190724,20190801,20190807,20190817,20190823
row-1,42,63,1,ST 5517GLTP,0.167597765,0.552486188,1.381083563,10.67860603,19.50937861,25.91486903,46.24264373,54.72899927,64.39178719,74.07407407,75.30180226
row-1,42,64,1,ST 5517GLTP,0.246559096,0.368313006,1.649219467,8.021911547,16.18863331,22.85422452,42.03534842,51.13805698,61.20544938,70.68841695,74.57679286
row-1,42,65,1,ST 5517GLTP,0.435185185,0.707303746,1.840220386,8.556257562,17.06875566,26.35258068,44.43037262,55.17604091,66.25,74.91160071,76.11572792
row-1,42,66,1,ST 5517GLTP,0.270018622,0.679265789,1.729490022,10.40128304,19.15046347,23.7639248,42.30004759,54.93830787,64.21100207,73.44140077,72.12590299
row-1,42,67,1,ST 5517GLTP,0.375543141,0.637484063,2.876033058,11.40610297,20.69535907,26.2408631,47.12653383,58.77790834,66.95506198,76.34143839,80.54007568
row-1,42,68,1,ST 5517GLTP,0.134203052,0.285350009,1.300275482,8.310928888,17.21856372,23.2564078,41.10187285,51.9506463,60.2111312,69.79241476,68.23529412
row-1,42,69,1,ST 5517GLTP,0.259043101,0.357131956,1.12656157,8.946094905,17.72416591,24.14933231,45.65462119,59.08636898,68.99535124,80.93226068,80.39559684
row-1,42,70,1,ST 5517GLTP,0.268406105,0.215530326,0.986696231,8.751176233,17.1748697,23.96501644,42.5436018,52.23854289,63.42329545,76.78943949,75.79238754
row-1,42,71,1,ST 5517GLTP,0.474392185,0.293031348,2.073170732,9.649503826,16.08564027,23.71604584,42.43780254,51.63769175,61.22402597,72.49422005,72.33678739
row-1,42,72,1,ST 5517GLTP,0.200617284,0.073257837,0.595041322,5.115439874,13.53578228,21.41785566,42.68357549,55.29583638,67.8589876,77.9692897,78.18816046
row-1,42,73,1,ST 5517GLTP,0.17380509,0.458881778,1.935720845,10.10216427,20.54867201,26.09403428,45.56456152,56.52885318,67.87190083,77.22018224,79.70999624
row-1,42,74,1,ST 5517GLTP,0.30726257,0.695161192,1.876951331,9.599783667,17.78970694,26.96862332,47.42588393,58.66627497,69.82502583,78.97116823,77.18610251
row-1,42,75,1,ST 5517GLTP,0.121719047,0.178118585,0.932966024,6.623874177,15.80162916,20.9328454,43.91976007,53.34989043,64.31168831,74.72800218,78.43481252
row-1,42,76,1,ST 5517GLTP,0.34761018,0.399865694,0.946045824,6.568879682,15.34596298,22.27010118,43.16390859,54.58290723,64.75428571,73.77654663,77.66492254
row-1,42,77,1,ST 5517GLTP,0.23095409,0.49177342,1.741046832,10.98265896,21.65974845,29.21481767,49.30681304,61.97808619,72.47673469,80.50340276,84.97999384
row-1,42,78,1,ST 5517GLTP,0.406579764,0.354079546,1.597796143,9.733034849,20.06828057,27.00692649,46.94922886,56.17320416,65.3961039,73.86440908,77.74357922
row-1,42,79,1,ST 5517GLTP,0.276225947,0.43409629,2.158167036,9.954705246,17.59620486,26.5728239,45.62019013,53.960047,65.82515496,77.08012722,76.97626419
row-1,42,80,1,ST 5517GLTP,0.074074074,0.2472452,0.962350781,6.798628848,13.71367935,20.29429602,44.58516267,57.1827262,68.14307851,82.38090353,89.7062344
row-1,42,81,1,ST 5517GLTP,0.112356044,0.081511895,0.426078972,3.88586321,6.775693643,12.3844376,30.78033047,44.26850764,55.81417872,67.26172156,72.3873409
row-1,42,82,1,ST 5517GLTP,0.297951583,0.570700018,1.630853994,7.467673494,15.87029119,23.16384181,45.11707756,58.0640423,68.44155844,77.70254095,84.09012728
row-1,42,83,1,ST 5517GLTP,0.408851159,0.621905567,1.592756837,7.860599543,14.31915358,21.97644355,42.24762336,54.97443389,66.29003099,76.78158575,81.71972318
row-1,42,84,1,ST 5517GLTP,0.555538217,0.613198956,2.509238729,10.34077161,19.86517275,24.9353634,47.32916807,56.01168736,66.69679752,75.00339997,77.34778122
row-1,42,85,1,ST 5517GLTP,0.38388315,0.296083758,1.77383592,8.492404893,15.95455822,24.15334036,43.82922137,53.48429511,61.58638946,69.40939092,70.58135535
row-1,42,86,1,ST 5517GLTP,0.518311608,0.558591008,1.747471743,9.645113591,17.03754564,25.96316512,46.80851064,57.05640423,66.51278409,75.1869985,77.13826477
row-1,42,87,1,ST 5517GLTP,0.13345748,0.286926528,1.296602388,6.859567643,14.68743173,20.7017206,40.90115952,53.88750913,64.91154442,73.44621243,79.32576539
row-1,42,88,1,ST 5517GLTP,0.344506518,0.248922348,1.829201102,7.74969754,14.8746918,23.42877206,46.61963551,56.83272462,68.83441558,74.55460356,78.64809082
row-1,42,89,1,ST 5517GLTP,0.543140906,0.716410661,3.191919192,11.47667697,21.08548422,30.55954547,48.8179669,60.28049671,69.921875,79.56294244,82.63055299
row-1,42,90,1,ST 5517GLTP,0.337068131,0.784929356,2.839302112,11.08957867,19.72160669,26.21851958,47.99697657,58.66611531,67.76213843,73.62641099,74.71016723
row-1,42,91,1,ST 5517GLTP,0.692116698,0.822658005,4.073461892,11.69848098,19.00377641,29.83178525,47.46425757,58.59576968,69.35369318,76.61498708,76.48507233
row-1,42,92,1,ST 5517GLTP,0.177897069,0.480014491,2.145087236,8.593224896,18.54811023,26.21532765,46.33408919,56.69212691,68.49173554,77.77097783,78.09425525
row-1,42,93,1,ST 5517GLTP,1.033950617,1.706297122,5.724316334,13.75184837,23.52922818,32.23850107,51.56760104,62.46180964,72.62662338,81.02322082,83.40344037
row-1,42,94,1,ST 5517GLTP,0.934202359,2.052091555,4.896235078,16.11103643,25.8855841,34.21430623,51.66428711,61.7479436,68.06237087,74.86748059,75.72586437
row-1,42,95,1,ST 5517GLTP,0.540123457,0.827203077,3.493112948,14.96207692,23.50426017,30.63934374,50.05628729,64.08636898,72.50774793,80.87958688,82.5450566
row-1,42,96,1,ST 5517GLTP,0.786492307,1.189970251,3.893480257,13.61889806,25.36749789,33.19288838,51.25802094,59.71365961,70.79545455,76.02339181,78.4982699
row-1,42,97,1,ST 5517GLTP,0.620732464,0.781416929,3.224977043,12.565533,22.48369277,31.5681956,50.18390675,60.27757487,68.25,75.07267193,79.53904369
row-1,42,98,1,ST 5517GLTP,0.56490122,0.809081029,3.008130081,11.55692266,22.26834368,28.74652878,46.10491951,56.01938895,63.85064935,72.65483397,73.40557276
row-1,42,99,1,ST 5517GLTP,0.25450031,0.373383523,2.305986696,8.055518215,16.98760963,26.47387405,47.83838841,60.23501763,70.28244898,80.85815313,77.90505676
row-1,42,100,1,ST 5517GLTP,0.391061453,0.764980875,2.736466389,11.33348926,21.12605724,29.40725845,47.27006642,57.5485756,68.36905992,78.79776962,77.68145855
row-1,42,101,1,ST 5517GLTP,0.446927374,0.236779795,2.065779749,8.607036653,16.46640242,25.49714322,46.94148936,60.83137485,74.69976756,86.98830409,85.65875473
row-1,42,102,1,ST 5517GLTP,0.726256983,0.186197003,1.307621671,9.040193574,18.91014637,26.22809537,43.74366768,54.55753781,64.89540289,79.55952259,81.59091686
row-1,42,103,1,ST 5517GLTP,0.377641147,0.503915974,2.054693274,9.282044348,18.62613526,25.26413227,47.34042553,59.42521267,73.16955062,84.61852305,82.04917752
row-1,42,104,1,ST 5517GLTP,0.608317815,0.344922316,1.652892562,6.116413496,15.15870291,22.55737496,43.30462682,55.81081081,63.99350649,76.82021819,81.35152697
row-1,42,105,1,ST 5517GLTP,0.536812209,0.157853197,0.947658402,5.780346821,9.784338816,16.03945226,34.01425985,43.81008035,54.13636364,66.05935641,69.58376333
row-1,42,106,1,ST 5517GLTP,0.431409063,0.406775545,1.175390266,5.479635136,7.221996817,14.95419579,31.82764832,47.15922444,58.79713326,76.71762252,76.2867207
row-1,42,107,1,ST 5517GLTP,0.341402855,0.150947953,0.687361419,4.49657212,5.330670079,11.28985924,33.85298778,48.02878966,61.46371384,79.06364351,74.75804521
row-1,42,108,1,ST 5517GLTP,0.206790123,0.115354259,1.179063361,6.012232827,10.19631098,18.20107858,39.38019652,52.81811541,63.27479339,76.88519544,71.33476967
row-1,42,109,1,ST 5517GLTP,0.161390441,0.09660669,0.815426997,3.99919344,7.506007927,13.10606786,30.2825622,40.50255661,49.93866219,62.30110159,59.06776746
row-1,42,110,1,ST 5517GLTP,0.381750466,0.323555447,2.668144863,9.305686248,14.30666958,23.75434901,39.81971389,50.56698002,58.53571429,72.82240689,62.67285862
row-1,42,111,1,ST 5517GLTP,0.246559096,0.285350009,1.149678604,8.492404893,15.47704504,20.12193176,37.55488011,44.09518214,58.40973657,69.85397216,58.82696938
row-1,42,112,1,ST 5517GLTP,0.189323402,0.390708464,1.171717172,6.576824842,12.34980182,19.86657729,35.02141597,40.19284149,52.38894628,64.59423412,50.68455452
row-1,42,113,1,ST 5517GLTP,0.137324054,0.073257837,0.546932742,5.86436349,9.712555788,14.71160905,33.04345379,39.72091657,50.25180785,62.84668787,51.87197232
row-1,42,114,1,ST 5517GLTP,0.274691358,0.182138304,1.053215078,3.909251896,10.61452514,14.26473874,32.20514543,36.41304348,46.12280475,55.18155855,46.49480969
row-1,43,1,1,ST 5517GLTP,0.027932961,0.570700018,2.398373984,9.746399813,16.58812147,22.76485046,36.07733874,36.45439509,42.75245351,50.96335857,37.24114207
row-1,43,2,1,ST 5517GLTP,0.202865079,0.503915974,2.919438285,9.686257476,20.10236884,25.58102209,41.64214577,40.8519389,55.85291839,71.25611299,53.93454396
row-1,43,3,1,ST 5517GLTP,0.158286778,0.525165442,2.365472911,9.602726453,19.95256078,26.89520891,43.44253068,47.78202115,59.66877583,72.63021896,59.41315276
row-1,43,4,1,ST 5517GLTP,0.096213532,0.437131929,1.999260902,8.298404543,18.69791829,23.88202624,41.89395654,49.11029949,65.62337662,81.66957354,66.68034609
row-1,43,5,1,ST 5517GLTP,0.148148148,0.25029761,1.685950413,7.924452211,18.00505602,22.75527467,44.62737814,52.8613396,71.36492769,87.05719308,72.2283737
row-1,43,6,1,ST 5517GLTP,0.058969584,0.406775545,1.799816345,8.589864229,20.16478886,24.94174726,51.24773653,58.46895544,76.58509814,91.94965972,77.70934256
row-1,43,7,1,ST 5517GLTP,0.242085661,0.457861482,3.148558758,9.976945438,19.60300865,27.25908902,42.64606552,48.79766253,62.48701299,77.36397524,68.76504988
row-1,43,8,1,ST 5517GLTP,0.408851159,0.758909599,3.125803489,12.85118968,23.05483599,31.76682075,48.62211408,57.38203068,72.87337662,86.19404261,75.9373925
row-1,43,9,1,ST 5517GLTP,0.168534066,0.457861482,2.097337006,9.712326926,21.50994039,30.20843308,52.56670044,62.25616921,81.75673469,92.06446348,83.51971547
row-1,43,10,1,ST 5517GLTP,0.243438095,0.594734935,2.005509642,8.162651609,20.58612403,27.33888729,49.28983703,59.25200877,76.36244898,87.8246974,76.17131063
row-1,43,11,1,ST 5517GLTP,0.52141527,0.695161192,3.536585366,11.4027423,23.70400424,32.01187398,48.75042215,59.35370153,73.71428571,86.81303649,80.82144933
row-1,43,12,1,ST 5517GLTP,0.234567901,0.715493298,1.818181818,9.702244925,20.17415187,31.45647802,50.24766408,61.2426557,75.96849174,86.50524948,80.36660853
row-1,43,13,1,ST 5517GLTP,0.375543141,0.763102469,3.202938476,12.98561635,24.17527543,37.25302435,54.86128608,68.54324197,82.0861312,91.38880339,86.83013577
row-1,43,14,1,ST 5517GLTP,0.332091868,0.500880335,1.937091017,10.06183627,21.39758435,31.1248074,50.3095801,65.77849589,78.82554236,87.53718226,82.66941864
row-1,43,15,1,ST 5517GLTP,0.284011111,0.631848845,3.070953437,10.37789435,21.60044942,30.19247343,51.36194395,68.25127831,84.29220779,92.70544783,87.02506754
row-1,43,16,1,ST 5517GLTP,0.471756673,0.291421286,2.616407982,10.36118815,20.68287507,29.28596508,48.96712822,61.40248356,79.64553202,90.90847273,82.5450566
row-1,43,17,1,ST 5517GLTP,0.187260073,0.50059522,2.560146924,11.44307031,19.79338972,31.43094258,49.15315921,64.30082256,77.53099174,88.52296433,87.51752676
row-1,43,18,1,ST 5517GLTP,0.191358025,0.500880335,3.375573921,12.84140076,24.15030742,34.36432698,54.39885174,70.17092768,87.88416839,95.74094105,88.01513588
row-1,43,19,1,ST 5517GLTP,0.155183116,0.182138304,1.296602388,8.825110902,17.79282794,30.63934374,54.1670166,73.4550767,87.890625,96.5117472,83.69550173
row-1,43,20,1,ST 5517GLTP,0.24382716,0.676947362,2.806244261,12.25567176,25.04603477,35.33962506,54.04424181,73.02848795,87.22077922,94.80144159,89.08152735
row-1,43,21,1,ST 5517GLTP,0.371399145,0.464919696,3.026607539,9.796518427,20.53306701,32.09486418,55.64793819,73.30199765,84.48051948,92.22324818,86.88338493
row-1,43,22,1,ST 5517GLTP,0.294847921,0.363236775,1.656565657,8.784122423,18.16734809,27.70595933,50.44420552,69.5339664,83.98114669,94.01525256,82.90333677
row-1,43,23,1,ST 5517GLTP,0.649168253,0.913727157,2.806244261,11.74621417,22.20280266,32.72686648,50.45029832,65.27320799,76.34943182,84.89052088,82.49134948
row-1,43,24,1,ST 5517GLTP,0.881440099,0.934037423,3.444198078,12.13872832,25.49545894,34.82922445,52.7444545,69.38895417,84.61066632,90.72535139,83.97455627
row-1,43,25,1,ST 5517GLTP,0.73556797,1.329609617,4.800734619,14.31053493,24.56227958,31.58096332,54.41855229,70.0555293,81.55991736,90.13713621,89.08382066
row-1,43,26,1,ST 5517GLTP,1.027312228,1.086657916,3.056014692,10.54829764,21.39758435,30.96430406,49.27569036,61.42479436,76.48376623,85.31171985,84.30628227
row-1,43,27,1,ST 5517GLTP,1.011793917,1.19248883,3.731864096,14.26603038,24.64654661,33.22799962,50.63323202,61.79108839,71.9847624,81.58914729,79.53560372
row-1,43,28,1,ST 5517GLTP,0.933179364,1.086758545,4.534368071,12.53192633,26.08844917,37.58179323,57.35344047,67.74579985,79.93930785,86.92931158,79.49112547
row-1,43,29,1,ST 5517GLTP,0.834885164,0.781910397,2.379896526,9.016668907,17.65550389,27.11864407,49.94652707,63.83078731,77.00649351,86.76857837,82.27146814
row-1,43,30,1,ST 5517GLTP,0.97375238,0.876041635,3.240946046,11.80266165,19.50001561,26.79945099,44.50826166,57.30606282,72.2987013,82.44246093,81.7961082
row-1,43,31,1,ST 5517GLTP,1.99255121,0.910691518,3.554431886,13.51531959,20.47688899,27.39315012,47.0730609,58.92184076,70.88311688,80.22575819,75.10835913
row-1,43,32,1,ST 5517GLTP,1.381129733,1.578095907,4.521579431,13.45947036,24.66527262,30.83911145,48.55703938,61.27976625,73.57387755,83.84672923,80.11351909
row-1,43,33,1,ST 5517GLTP,1.432098765,1.022557309,3.026629936,11.90012098,22.60541182,29.79667401,49.39391394,59.28025852,72.71758781,83.86712906,81.42334393
row-1,43,34,1,ST 5517GLTP,1.052141527,1.326573979,3.78328742,12.89719002,26.04163416,34.2111143,51.74209164,61.13367421,72.38830062,83.0853938,84.57172343
row-1,43,35,1,ST 5517GLTP,0.415890751,0.464452674,1.638200184,9.104046243,18.7291283,23.38408503,41.40981495,50.59048179,61.328125,70.51883585,72.624699
row-1,43,36,1,ST 5517GLTP,1.388845542,1.183431953,3.970615243,13.77537303,25.17711682,29.10402502,47.01677361,53.7720329,65.57980372,70.50863593,73.3183391
row-1,43,37,1,ST 5517GLTP,0.679702048,0.701232469,2.824609734,10.92216696,22.76146188,28.30285039,48.06416394,59.43407372,67.54545455,76.38247666,77.1379429
row-1,43,38,1,ST 5517GLTP,1.132923442,1.223362273,3.470066519,12.63946767,25.53291096,30.70318236,51.02724305,62.02702703,71.67207792,80.32215041,80.42816593
row-1,43,39,1,ST 5517GLTP,1.324074074,0.729525961,2.820936639,12.24898927,24.02858837,29.91796738,49.75515029,59.082542,69.62164256,79.08074279,83.55391402
row-1,43,40,1,ST 5517GLTP,0.853507138,0.494809058,2.76584022,12.4227338,23.28579008,29.47748093,46.67060678,58.85756026,70.46745868,81.06083923,83.18541452
row-1,43,41,1,ST 5517GLTP,1.201117318,0.75394524,2.934802571,11.80029746,23.76954527,28.26454722,48.83203873,59.1186839,69.98321281,80.57935537,83.23244759
row-1,43,42,1,ST 5517GLTP,0.798976312,1.026045777,3.408631772,13.71349378,23.74145626,29.50301637,49.51311494,60.85487662,75.52621384,84.90133716,79.81943162
row-1,43,43,1,ST 5517GLTP,0.617958241,0.652662255,2.369146006,10.11059508,20.16166786,26.82817837,48.90504753,61.66837107,69.49675325,79.80233234,79.928867
row-1,43,44,1,ST 5517GLTP,0.564866543,0.531336795,2.405764967,9.826589595,20.88261914,26.16744869,45.93990493,56.23082542,67.68465909,79.76471393,78.71345029
row-1,43,45,1,ST 5517GLTP,0.61483724,0.968368648,3.338786437,9.799859668,20.58612403,26.4898337,48.92202354,58.09929495,70.18982438,80.07615939,78.74785002
row-1,43,46,1,ST 5517GLTP,0.524518932,0.516058527,2.139689579,8.095846216,19.40638557,24.07035015,47.12539611,62.55907372,74.71590909,85.49911601,85.30146028
row-1,43,47,1,ST 5517GLTP,1.067659839,0.699001862,1.939393939,9.680908599,21.31955931,24.52360433,47.60072431,56.85957697,68.59826963,79.98016484,82.07995623
row-1,43,48,1,ST 5517GLTP,0.75617284,0.879094045,2.48706578,9.984540933,20.41758996,26.67496569,46.38976913,58.24911868,69.99612603,78.46117231,80.28111214
row-1,43,49,1,ST 5517GLTP,0.898848351,0.853014389,2.828282828,11.93491263,22.08732561,30.99045613,49.83023993,62.12488185,76.74350649,84.32612539,83.97923875
row-1,43,50,1,ST 5517GLTP,0.415890751,0.390708464,1.781450872,8.503458184,17.22792672,22.10092885,43.85905663,51.60987074,62.4025974,72.64721882,74.7127623
row-1,43,51,1,ST 5517GLTP,0.262164102,0.364276607,1.351698806,6.603710176,15.18679192,18.24507645,39.88795835,47.16727538,57.71428571,65.40815978,71.0870313
row-1,43,52,1,ST 5517GLTP,0.468653011,0.558557465,2.19142646,9.628310257,18.84460535,25.86421526,45.6855792,54.55661066,63.30519481,75.625595,78.63089095
row-1,43,53,1,ST 5517GLTP,0.592990231,0.682284748,2.10835629,10.27355827,21.5349084,29.0497622,52.07956089,64.49764982,77.45779221,88.40326938,90.7120743
row-1,43,54,1,ST 5517GLTP,0.589506173,0.525165442,0.907254362,7.5010082,16.97200462,23.79584411,47.80198131,62.97297297,73.86038961,86.08051136,86.03672925
row-1,43,55,1,ST 5517GLTP,0.841092489,1.156578228,2.73466371,11.64134964,20.08676383,25.58102209,48.64629067,62.54784514,76.6754907,89.34030984,85.32881912
row-1,43,56,1,ST 5517GLTP,0.316573557,0.610481976,1.634527089,7.568221535,16.36965138,23.4734591,46.5888413,57.78816654,71.56508264,86.34109641,86.43001265
row-1,43,57,1,ST 5517GLTP,0.293374114,0.525165442,1.785123967,8.754051255,18.81963734,27.50805963,50.64167511,63.87779083,74.42858988,84.95947471,82.96525628
row-1,43,58,1,ST 5517GLTP,0.284011111,0.442599432,1.925351072,9.375522069,19.20039949,25.31201124,48.75283447,60.3379017,72.80152376,82.02774378,82.01582387
row-1,43,59,1,ST 5517GLTP,0.312100122,0.385526076,1.485587583,7.927812878,18.23913111,25.36308213,44.1151638,57.62925969,69.37629132,80.2298143,77.20666188
row-1,43,60,1,ST 5517GLTP,0.312100122,0.421953737,0.927568367,8.6398053,18.02066103,25.20348559,46.97236919,60.66686251,70.35714286,80.79751035,80.42474608
row-1,43,61,1,ST 5517GLTP,0.577160494,0.679983,1.692535107,8.254461871,18.89454137,24.45657378,45.98953056,60.26701323,70.90650826,81.69114647,81.46096235
row-1,43,62,1,ST 5517GLTP,0.459342024,0.878517087,2.461197339,11.08623743,21.94375956,27.32292764,47.19352762,61.2132785,73.41167355,83.48209706,81.89542484
row-1,43,63,1,ST 5517GLTP,0.614197531,1.034766949,2.446280992,12.70339804,19.41886957,25.97593284,48.31419565,59.99707816,73.36002066,84.97836668,84.71964224
row-1,43,64,1,ST 5517GLTP,0.156050061,0.346062777,1.814508724,9.696281199,18.70103929,24.56829136,44.94258696,57.75018262,70.34478306,79.93912657,79.42208462
row-1,43,65,1,ST 5517GLTP,0.567970205,0.824150667,2.336088154,11.51636019,21.76274149,28.50394203,46.41806247,58.59576968,72.17532468,79.58316333,77.51633987
row-1,43,66,1,ST 5517GLTP,0.530570207,0.922834072,2.81359045,12.32084911,22.35573172,30.01053337,49.40054036,58.81022327,67.41233766,76.13624705,79.15570934
row-1,43,67,1,ST 5517GLTP,0.288640596,0.75089283,2.159779614,11.76233365,22.32764271,28.78483194,48.00248981,59.67567568,66.64514463,75.9802596,79.79704162
row-1,43,68,1,ST 5517GLTP,0.322780881,0.166042748,1.370064279,8.436633366,19.33148154,23.95863258,44.14330744,57.28853178,68.00426136,78.85503232,75.86949831
row-1,43,69,1,ST 5517GLTP,0.299382716,0.431060652,1.888396157,9.632797621,19.91510877,25.61524466,47.00939339,60.25558167,69.97352789,83.97113642,81.51568004
row-1,43,70,1,ST 5517GLTP,0.536933582,0.591715976,2.273645546,9.910606264,19.75170701,29.20935874,49.89023978,63.01098771,72.13649277,81.40966451,78.89576883
row-1,43,71,1,ST 5517GLTP,0.242085661,0.32177767,0.999081726,7.568221535,18.62925627,26.59197549,46.21435038,59.71210341,69.38122449,81.7653295,82.68317853
row-1,43,72,1,ST 5517GLTP,0.402609157,0.506951612,2.087952698,8.415109558,17.97696701,26.42918702,48.26072273,59.9853114,71.82467532,81.90874473,80.02804282
row-1,43,73,1,ST 5517GLTP,0.38388315,0.518909679,1.925351072,10.17609894,21.69407946,27.52401928,44.35830693,54.98319942,66.62987013,77.96586984,79.15939947
row-1,43,74,1,ST 5517GLTP,0.362036141,0.451756662,1.96969697,10.0638177,22.5710808,31.4852054,51.35933806,63.20211516,75.84090909,82.85968332,83.56759345
row-1,43,75,1,ST 5517GLTP,0.142768467,0.329660267,0.827790096,6.627234843,17.04690865,24.70235245,46.29357175,56.42951059,68.59090909,76.88519544,77.39594083
row-1,43,76,1,ST 5517GLTP,0.12037037,0.204511462,1.060606061,6.779377861,17.40270279,24.89706023,44.44724392,52.3798393,61.76394628,67.39086087,72.33678739
row-1,43,77,1,ST 5517GLTP,0.201738051,0.480014491,1.065197429,5.329279294,17.21856372,25.12687925,44.30091185,56.19284149,64.52922078,71.6493964,76.31065969
row-1,43,78,1,ST 5517GLTP,0.397268777,0.570700018,2.148760331,8.851996236,21.42879436,26.17064062,42.15447496,51.84488837,61.70906508,72.08962328,73.56381149
row-1,43,79,1,ST 5517GLTP,0.259043101,0.603791813,1.204730229,7.568280151,18.41390718,24.54275591,43.72396713,55.80131483,68.18827479,81.17027461,85.58131488
row-1,43,80,1,ST 5517GLTP,0.577281192,0.604377156,1.399449036,6.607070843,16.51321744,19.62399055,36.77948546,47.26661797,55.92071281,65.81936182,66.96938424
row-1,43,81,1,ST 5517GLTP,0.543054212,0.822658005,1.66758494,10.74877209,19.57804064,27.71872706,42.52504784,53.70740306,62.31598657,72.9872161,76.81802546
row-1,43,82,1,ST 5517GLTP,0.586419753,0.49143799,1.116620753,7.765043937,18.67295028,28.50394203,47.36709499,60.09865312,73.18831169,82.39834081,84.27208372
row-1,43,83,1,ST 5517GLTP,0.552451893,0.41588246,1.4912764,10.41798924,21.41318935,30.16693798,44.50917483,53.46063455,61.73166322,70.25751513,73.56037152
row-1,43,84,1,ST 5517GLTP,0.330246914,0.296083758,0.910927456,6.391968632,17.61493087,22.7169715,42.6079897,51.75969448,62.17394112,70.2677747,71.84726522
row-1,43,85,1,ST 5517GLTP,0.187260073,0.126796281,0.484848485,6.608301785,17.04066665,22.79357784,42.46313182,53.9284149,65.92846074,75.93159255,80.1374782
row-1,43,86,1,ST 5517GLTP,0.195530726,0.115354259,0.620842572,4.975107755,11.26629423,21.16718028,39.80918609,50.94300823,63.22959711,74.25532643,77.45289149
row-1,43,87,1,ST 5517GLTP,0.202865079,0.093587731,0.826446281,6.565538441,15.65494211,21.97963548,40.44816659,49.81446311,60.99883781,72.89080401,75.20262645
row-1,43,88,1,ST 5517GLTP,0.325884544,0.296083758,1.278640059,8.085803067,17.89894198,22.81911328,44.95665879,57.30606282,66.78896104,77.10064635,81.26934985
row-1,43,89,1,ST 5517GLTP,0.338299193,0.122096395,1.520672219,9.544293588,20.34268593,27.42187749,45.68809416,57.75310446,66.64514463,75.72079423,79.72025581
row-1,43,90,1,ST 5517GLTP,0.192427064,0.143463264,0.716925351,4.887777177,15.72360413,24.3033611,44.66677924,56.92420682,67.57489669,76.44745392,77.76751821
row-1,43,91,1,ST 5517GLTP,0.409683426,0.155672904,0.712580349,5.424116145,14.46584064,22.3339398,40.41421458,49.9138057,58.43556302,65.53469444,66.99839267
row-1,43,92,1,ST 5517GLTP,0.449424175,0.333920223,2.15610652,8.687226436,18.36709216,27.77298988,47.36856918,59.03871439,70.96103896,79.265415,78.28027682
row-1,43,93,1,ST 5517GLTP,0.369335816,0.424989375,2.557280118,9.542584116,20.37077494,29.97861406,46.3303531,59.69153937,70.1322449,77.41738066,77.1620227
row-1,43,94,1,ST 5517GLTP,0.549296214,0.588697017,1.6271809,6.798628848,17.30907275,25.41730868,41.31768547,55.8423913,62.73632653,72.14402285,76.76642587
row-1,43,95,1,ST 5517GLTP,0.487274984,0.503915974,2.104683196,8.911089579,18.9663244,25.55140605,45.93990493,59.62690952,66.60714286,75.87379301,78.70313037
row-1,43,96,1,ST 5517GLTP,0.502793296,0.473976573,1.537324464,8.327732222,18.52002122,29.10083309,44.21366655,53.45769683,63.29545455,72.18631374,75.25951557
row-1,43,97,1,ST 5517GLTP,0.339506173,0.265559659,1.182736455,6.711251512,18.51377922,26.63347059,42.9331307,54.83710738,62.46448864,72.98041616,78.06673547
row-1,43,98,1,ST 5517GLTP,0.841092489,0.555521826,1.906336088,7.161580858,20.29899192,27.94854608,46.75680972,56.49823737,64.44666839,74.38460492,74.72726651
row-1,43,99,1,ST 5517GLTP,0.270018622,0.088519886,1.101928375,7.057400188,18.35460816,27.75064637,45.25498143,58.11833455,70.5487013,82.28954168,78.0616258
row-1,43,100,1,ST 5517GLTP,0.349552136,0.461417036,1.623507805,6.057669819,17.99881402,24.15334036,39.83091179,53.50766983,68.27543905,80.75647208,75.43859649
row-1,43,101,1,ST 5517GLTP,0.251396648,0.082415067,0.356290174,5.773664339,15.61124809,24.58744294,42.60666442,57.77647918,72.75955579,88.10574194,84.86756106
row-1,43,102,1,ST 5517GLTP,0.621079242,0.176067027,0.999081726,6.902809517,17.61805187,24.36719972,43.57100865,55.74911868,65.59594525,78.28391642,77.53154817
row-1,43,103,1,ST 5517GLTP,0.478395062,0.270171817,0.981558596,5.908599243,15.99513124,22.56375882,40.67601036,52.30679328,64.453125,77.11818305,79.68263739
row-1,43,104,1,ST 5517GLTP,0.502793296,0.261064902,1.371027347,7.164941524,18.41078618,24.85556513,44.30167129,55.34371328,70.1995093,82.44246093,79.10468178
row-1,43,105,1,ST 5517GLTP,0.245189323,0.003035638,0.351071693,3.535032911,11.23248338,16.35864534,35.35686142,46.83019976,58.06168831,72.22051229,71.27622979
row-1,43,106,1,ST 5517GLTP,0.408851159,0.097677116,0.697887971,5.406127836,15.01201585,22.78719397,42.07888917,56.68123819,68.79842459,80.61625799,75.70534523
row-1,43,107,1,ST 5517GLTP,0.427577167,0.133568089,1.05785124,6.351699021,18.51065822,24.50126081,41.46389769,57.04171563,67.86221591,81.34434925,74.91572067
row-1,43,108,1,ST 5517GLTP,0.536933582,0.549433778,2.600550964,6.767171444,16.76601854,23.63624757,39.62343803,51.17311907,65.1213843,77.20318237,68.35569315
row-1,43,109,1,ST 5517GLTP,0.586748229,0.412846822,1.112947658,4.468631693,8.851159452,13.67423154,31.53576279,44.30679328,53.20247934,65.85274101,61.62629758
row-1,43,110,1,ST 5517GLTP,0.209876543,0.133568089,0.532150776,4.480604096,11.96591867,19.54738421,33.67105708,40.44065805,51.45454545,60.51951584,54.68512111
