row,col,rep,line,grid,entry,name,breeder,irrigation,20160407,20160412,20160415,20160427,20160506,20160516,20160520,20160523,20160527,20160531,20160602,20160607,20160614,20160617,20160620,20160623,20160627,20160630,20160713,20160716,20160719,20160721,20160725,20160728,20160802,20160808,20160812,20160818
1,2,0,2,3,F,PHY_499,Filler,No,-0.030111,-0.002078,-0.009139,-0.002763,0.030519,0.113396,0.148534,0.213027,0.182276,0.251532,0.419935,0.41774,0.538572,0.556861,0.510982,0.492661,0.464616,0.47388,0.462095,0.431825,0.304681,0.397111,0.290839,0.293062,0.218493,0.109074,-0.052917,-0.048002
1,2,0,2,4,F,PHY_499,Filler,No,-0.028443,-0.004851,-0.005854,-0.00245,0.040039,0.138177,0.170599,0.230449,0.205358,0.277842,0.463624,0.400871,0.581491,0.569993,0.55121,0.496822,0.483572,0.4911,0.435879,0.394703,0.227232,0.310545,0.17989,0.233329,0.147786,0.029469,-0.061336,-0.036406
1,2,0,2,5,F,PHY_499,Filler,No,-0.026454,-0.010895,-0.009624,-0.009012,0.016867,0.094985,0.124822,0.17854,0.171137,0.250584,0.393117,0.37551,0.563087,0.55711,0.531422,0.515331,0.484551,0.493891,0.439382,0.419756,0.271951,0.325061,0.247948,0.238519,0.182277,0.077076,-0.04748,-0.03299
1,2,0,2,6,F,PHY_499,Filler,No,-0.020099,-0.003506,-0.005791,-0.002629,0.03093,0.119167,0.134639,0.210197,0.195827,0.265883,0.391159,0.387191,0.543436,0.536237,0.547871,0.519013,0.457931,0.480522,0.421734,0.411462,0.340985,0.368344,0.265034,0.288264,0.207068,0.096786,-0.041222,-0.02314
1,2,0,2,7,F,PHY_499,Filler,No,-0.020079,-0.002878,-0.007525,0.000131,0.027972,0.104812,0.115888,0.200398,0.195713,0.231291,0.36606,0.370706,0.525256,0.512081,0.53995,0.500576,0.429894,0.489899,0.404421,0.435622,0.320541,0.351406,0.232623,0.262105,0.178606,0.084,-0.029888,-0.026765
1,2,0,2,8,F,PHY_499,Filler,No,-0.018245,-0.003284,-0.006704,-0.002989,0.010151,0.062359,0.078745,0.117301,0.134056,0.191791,0.347158,0.293207,0.481881,0.500761,0.510755,0.490074,0.430343,0.46573,0.37927,0.431429,0.342538,0.344555,0.264297,0.296371,0.22919,0.127622,-0.044205,-0.033852
1,2,0,2,9,F,PHY_499,Filler,No,-0.019154,-0.003531,-0.010752,-0.006061,0.015495,0.088492,0.073975,0.154252,0.140629,0.225707,0.314401,0.323265,0.492304,0.498246,0.509476,0.440655,0.423695,0.451374,0.362299,0.378386,0.307664,0.34611,0.24512,0.25424,0.189651,0.109215,-0.024012,-0.033407
1,2,0,2,10,F,PHY_499,Filler,No,-0.021596,-0.000739,-0.009363,-0.006436,-0.002227,0.036532,0.036406,0.08402,0.067253,0.130673,0.232678,0.187777,0.401986,0.35676,0.427221,0.377745,0.374624,0.392649,0.34155,0.348315,0.294882,0.333558,0.254901,0.261222,0.180251,0.099001,-0.023971,-0.01567
1,3,436,1,1,C,PHY_499,Visual_Check,No,-0.027425,-0.005905,-0.00744,-0.006631,0.028556,0.080521,0.102361,0.184466,0.162812,0.26417,0.341572,0.33504,0.385703,0.528386,0.491564,0.500596,0.491045,0.452235,0.438401,0.407891,0.303705,0.372883,0.377124,0.351851,0.253934,0.15239,-0.002351,-0.034717
1,3,436,1,2,C,PHY_499,Visual_Check,No,-0.028981,-0.004246,-0.007956,-0.002609,0.043312,0.145345,0.166489,0.242374,0.199221,0.271775,0.339951,0.440168,0.518394,0.56151,0.51198,0.504535,0.515647,0.458533,0.458025,0.462753,0.32315,0.398493,0.329613,0.390802,0.237125,0.113423,-0.030408,-0.056672
1,3,436,1,3,C,PHY_499,Visual_Check,No,-0.025249,-0.006075,-0.010221,-0.005737,0.00766,0.072739,0.102331,0.192003,0.154669,0.249913,0.365172,0.339759,0.423152,0.419189,0.462894,0.438192,0.423702,0.416774,0.442129,0.426489,0.298476,0.384506,0.355499,0.36497,0.246808,0.144651,-0.017037,-0.036706
1,3,436,1,4,C,PHY_499,Visual_Check,No,-0.025511,-0.008343,-0.012755,-0.003301,-0.00378,0.033763,0.05409,0.129382,0.09426,0.173286,0.359088,0.309362,0.439855,0.437533,0.475922,0.45523,0.455386,0.439099,0.475337,0.456895,0.33921,0.415554,0.361407,0.407064,0.274916,0.211877,-0.033111,-0.005268
1,3,436,1,5,C,PHY_499,Visual_Check,No,-0.028889,-0.008773,-0.014489,-0.003304,0.001657,0.032935,0.042993,0.107633,0.107819,0.194411,0.339353,0.261679,0.431709,0.459422,0.437332,0.457852,0.448629,0.443146,0.452319,0.432516,0.334512,0.38887,0.343224,0.375877,0.245863,0.187248,-0.032096,-0.007813
1,3,436,1,6,C,PHY_499,Visual_Check,No,-0.021982,-0.005339,-0.010231,-0.007546,0.001811,0.032048,0.051356,0.1095,0.112213,0.186233,0.309861,0.297207,0.4244,0.468091,0.472961,0.419783,0.452122,0.450209,0.445234,0.421228,0.348823,0.396402,0.329638,0.35276,0.249324,0.15854,-0.018028,-0.01333
1,3,436,1,7,C,PHY_499,Visual_Check,No,-0.018658,-0.001666,-0.018338,-0.003902,0.005471,0.02351,0.048664,0.106515,0.098164,0.154712,0.224556,0.227941,0.406932,0.458127,0.451573,0.454103,0.41336,0.430807,0.398459,0.46667,0.341337,0.393487,0.306057,0.34819,0.27426,0.175609,0.008559,-0.016165
1,3,436,1,8,C,PHY_499,Visual_Check,No,-0.017795,0.004771,-0.011213,-0.006769,-0.003179,0.028693,0.040734,0.1,0.098941,0.150858,0.240588,0.309429,0.367067,0.463757,0.483127,0.479673,0.468541,0.418628,0.429176,0.481569,0.372594,0.426977,0.325298,0.363972,0.296101,0.161271,-0.019381,-0.024412
