Plot row,Plot col,Grid row,Grid col,Variety,Plot No,Join key,20190703,20190713,20190723,20190727,20190802,20190807,20190815,20190912,20190918,20190927,20191004,20191010,20191014,20191022
row-1,2,22,1,DP1646,401,DP1646401,9.671895969272063,30.130963950205931,45.471146822498177,49.200220628792060,52.684316970031254,58.200036771465349,57.595682931253400,56.583272461650836,43.036403750689466,39.490504017531045,53.954289860330128,30.952380952380953,0.055912776069332,0.120320236938313
row-1,2,23,1,DP1646,401,DP1646401,6.853625804063122,27.923772248625479,44.654348225776793,48.525383491599705,55.533235938641347,61.381482834185540,62.769357195032867,55.273265768892585,43.247839676411104,39.621253906968192,52.182334129093292,30.385487528344672,0.074043222731269,0.070369675361231
row-1,2,24,1,DP1646,401,DP1646401,8.416069130354845,31.516168111080052,44.498069498069498,47.899430042287186,53.830350620891167,58.596603360116873,59.906866325785245,49.511777500115691,29.959738997639874,31.729178157749587,41.810266642481409,25.998426581516959,0.234565584537437,0.060987051979734
row-1,2,25,1,DP1646,401,DP1646401,9.287796751353602,31.098153547133141,46.037874609303181,49.085309799595514,54.528853177501823,60.381665449233012,58.295288531775014,42.593363876162712,23.818779212365218,28.833425261996691,39.915084002921844,26.714469571612433,0.083298625572678,0.092554028414087
row-1,2,26,1,DP1646,401,DP1646401,5.946596325605072,25.170068027210885,42.369920941349513,46.033278176135319,50.082176771365958,56.747626004382759,56.409788166544928,45.110833449025868,30.302188902771992,36.144083272461650,49.033827305076350,26.130722559293989,0.153760134190663,0.037021611365635
row-1,2,27,1,DP1646,401,DP1646401,6.687810259238830,25.239256896228184,42.356131641845927,45.060262965668372,52.894448502556614,60.039262235208177,63.518078889700512,56.675459299366004,45.874404183442088,44.891344046749452,54.722760236025401,29.394190108475822,0.055532417048452,0.060987051979734
row-1,2,28,1,DP1646,401,DP1646401,4.044861187718331,22.550789023092229,42.273395844824421,46.365960555149741,52.978488692774405,61.682797662527392,64.289627465303141,51.321208755611089,39.340871483728627,44.365773520292471,53.319028487947406,31.949806949806952,0.079209766098220,0.089134922124226
row-1,2,29,1,DP1646,401,DP1646401,10.171687722708130,28.876856865195055,48.625666482809336,50.574554145982717,57.266960838389416,64.363853649567943,63.572465082532190,47.730112453144521,32.796519968531626,37.463476990504020,50.616724106656996,30.145178962746535,0.314683696607895,0.083298625572678
row-1,2,30,1,DP1646,401,DP1646401,7.001712249525660,27.304072313857048,49.476006618863764,54.903214024835648,59.002921840759683,70.288656002941721,68.457815924032133,59.900967189596933,26.831412837243739,31.683710737764791,45.759200036034414,21.097690776991069,0.037021611365635,0.078670924151974
row-1,2,31,1,DP1646,401,DP1646401,7.598685732796520,29.177150312179666,45.670159955874240,47.623644052215482,53.834915997078156,60.450146092037983,60.148831263696124,49.044379656624557,28.654727197001250,26.257577861076403,38.885361871939054,17.909204498125781,0.046277014207043,0.023456558453744
row-1,2,32,1,DP1646,401,DP1646401,5.594891017631543,24.910916747651441,42.627321198749769,46.060080350620893,52.821402483564647,61.100386100386096,59.715120525931340,45.920681197649124,25.931336742147554,26.451789627465306,39.438599673499006,18.094312554953955,0.149100736184885,0.004691311690749
row-1,2,33,1,DP1646,401,DP1646401,3.493914572631774,17.948001118255522,40.572715572715573,43.352306909158223,51.164170927684438,57.226990504017529,57.505478451424395,40.617335369521953,21.194153337010480,30.848246895544190,35.129048241070223,18.417907703621989,0.023138507103522,0.023138507103522
row-1,2,34,1,DP1646,401,DP1646401,3.915035401915869,20.435929473830345,38.931788931788930,41.531227173119071,49.981738495252010,56.058098915241771,58.226011246145468,37.933268545513442,15.785089546022490,18.955690384261814,30.473426446580810,17.613531899246183,0.018510805682817,0.009255402841409
row-1,2,35,1,DP1646,401,DP1646401,4.922779922779923,23.045382536576277,43.941745799853912,48.698867786705627,54.693206720233746,62.431519357195029,66.015339663988314,50.006941552131053,22.837706511175899,27.725684868542011,37.326515704894078,23.018937304651590,0.018510805682817,0.032839181835241
row-1,2,36,1,DP1646,401,DP1646401,4.040264754550469,22.090205945391855,42.868882395909424,46.984739841882700,55.490767735665692,62.631311027812487,63.833089846603364,47.429311860798741,21.884400018510807,22.945394373965801,33.058226011246141,19.932432432432432,0.195694716242661,0.032839181835241
row-1,2,37,1,DP1646,401,DP1646401,4.743393956221944,27.067425609699665,43.014484705446804,46.484660336011686,53.140978816654496,61.358655953250555,63.390248356464575,50.436661150946861,26.451941320745988,24.894996347699049,38.133417413630013,17.232027946313661,0.055912776069332,0.013883104262113
row-1,2,38,1,DP1646,401,DP1646401,6.400111064834096,20.352250489236788,41.575269563607762,46.184960470674760,53.743608473338199,64.709642074506931,68.329985390796196,49.627688913403198,26.674070988939789,28.746093031807320,37.348086341374930,14.008052200472026,0.023138507103522,0.013883104262113
row-1,2,39,1,DP1646,401,DP1646401,5.267512410369553,23.329893038093452,42.613221329437543,47.552958363769179,53.241417092768437,61.185171658144633,64.842037983929885,55.810079133694288,40.446110416955896,32.579018001758527,43.270451659713402,18.973575824887778,0.060572174075109,0.046913116907487
row-1,2,40,1,DP1646,401,DP1646401,4.164931278633902,22.000092554028413,46.119430241051859,48.812994585589337,58.062454346238134,65.182018753447323,65.412710007304597,53.635059465963252,35.989633948817627,31.670014609203800,40.011711184180889,20.371391799963227,0.074550368092442,0.028147870144492
row-1,2,41,1,DP1646,401,DP1646401,7.191448007774539,25.401453098246101,44.634180202693322,48.224068663257853,55.478451424397370,61.454528853177507,64.134404674945216,51.411104982533551,36.683789161923272,39.107012417823228,48.099945583167056,23.337498264611966,0.046593980057777,0.009255402841409
row-1,2,42,1,DP1646,401,DP1646401,6.122448979591836,24.591855882904859,45.966958211856173,47.972972972972968,52.602264426588754,60.011869978086196,61.029948867786707,47.285853116756911,27.849788564074281,32.592901106020641,42.377108652276434,23.993381136238277,0.009255402841409,0.009255402841409
row-1,2,43,1,DP1646,401,DP1646401,6.136238279095422,24.960395116950888,42.307341124908696,45.867806582092300,51.374178232286340,57.106085677514251,59.473155588020454,43.569808875931329,21.763148283418555,31.135865595325058,38.064574641755847,16.648280933995217,0.055532417048452,0.056295740288985
row-1,2,44,1,DP1646,401,DP1646401,5.584666298952013,26.627793974732750,44.695032870708545,47.178597516435353,52.159422936449964,58.587472607742875,61.189737034331628,54.791984821139337,35.383405062705350,37.387387387387392,44.032287320877927,27.246165084002921,0.027956388034666,0.023456558453744
row-1,2,45,1,DP1646,401,DP1646401,7.325651348974964,26.022737862268198,44.004812809477535,45.546056260341977,52.077246165083999,59.532505478451426,63.600255661066477,61.650238326623160,37.974917858299783,42.421475529583638,51.596227099582805,24.679531676616225,0.143458744041834,0.009255402841409
row-1,2,46,1,DP1646,401,DP1646401,5.742977463094081,25.342465753424658,44.098179812465524,47.950146092037983,54.907779401022651,62.303688823959092,65.408144631117608,60.470174464343565,42.477671340645102,43.220261077403933,49.020497007074191,28.377065111758988,0.046277014207043,0.027766208524226
row-1,2,47,1,DP1646,401,DP1646401,7.001712249525660,27.765352716429035,45.959642074506938,49.368318756073862,54.086011687363033,61.330207758779189,61.084733382030677,52.436484798000841,32.533553962125389,31.747563890421031,38.123526210774536,23.621070049641478,0.060160118469156,0.051604428598236
row-1,2,48,1,DP1646,401,DP1646401,6.904530519690870,29.773553256919204,44.943923515352083,47.621439006574143,52.748356464572680,59.555332359386412,62.153031409788163,52.186588921282798,29.663566106714796,22.160336011687363,32.922183928895336,23.552123552123554,0.125803746155997,0.009318796011555
row-1,2,49,1,DP1646,401,DP1646401,6.002128742653523,25.517145633763711,44.902586885094173,48.744521548575605,54.967129291453617,62.431519357195029,66.896457268078890,59.542195256480966,34.295895228839832,30.364037506894647,40.209900454934463,21.833057547343262,0.074043222731269,0.037021611365635
row-1,2,50,1,DP1646,401,DP1646401,3.868758387708825,20.636473767589226,40.687626401912112,43.991964937910879,51.620708546384222,58.820306793279762,60.285792549306059,47.582026007681982,25.845712434633718,24.253783145911427,39.429530201342281,19.222283507997794,0.032393909944930,0.004659398005778
row-1,2,51,1,DP1646,401,DP1646401,7.742144476838354,28.251079001688872,45.758765522279035,49.338113623827908,55.811723886048213,63.306674020959733,62.602031561763106,56.726364014993756,34.036587608016177,27.542914536157781,42.241066569925628,20.653761869978084,0.097181729834791,0.056295740288985
row-1,2,52,1,DP1646,401,DP1646401,6.421217135502849,27.164607339534452,43.643132928847216,46.474535760250049,50.730460189919647,57.240686632578516,58.665084002921844,48.914804016844833,23.253355396212537,20.005478451424395,32.786141846544531,16.021102318478412,0.051253378063554,0.009318796011555
row-1,2,53,1,DP1646,401,DP1646401,5.456059975010413,21.889027719931509,44.152899254940067,46.343133674214755,53.410336011687363,58.963044677330387,60.550584368151938,50.631681243926138,31.453392167677880,32.541996390392889,41.547251949936516,22.606321440140682,0.083298625572678,0.009255402841409
row-1,2,54,1,DP1646,401,DP1646401,5.915609487038059,21.908425595796587,40.329104614818903,44.934980795039102,49.972421400992829,58.402279830851256,59.600986121256398,51.307325651348975,31.931139802859921,41.307523739956167,46.077453292218394,32.393909944930357,0.111825552138664,0.055912776069332
row-1,2,55,1,DP1646,401,DP1646401,3.382849738534869,20.906718851924332,40.252921840759683,42.508217677136592,51.292001460920375,57.161242875528593,59.943389335281225,48.757462168540890,29.728353926604655,38.297481154624016,41.733176129149285,27.486670343813202,0.055532417048452,0.009382623381497
row-1,2,56,1,DP1646,401,DP1646401,2.790503956684715,19.311398028599193,41.850523993381131,45.270270270270267,52.520087655222788,60.477538349159978,62.134769905040180,50.588343445486302,33.953445323707712,39.299503585217870,40.214404756542500,13.651406508549366,0.060572174075109,0.027956388034666
row-1,2,57,1,DP1646,401,DP1646401,6.164098292378176,25.519522877644206,42.981246552675124,47.370343316289258,52.812271731190648,60.043206471777900,62.878926223520814,53.561016243231983,33.333333333333329,38.678985107556535,44.213676764012334,20.159955874241589,0.004627701420704,0.023138507103522
row-1,2,58,1,DP1646,401,DP1646401,3.369185512042655,21.279470692386543,41.239198382055527,44.645155359441077,50.388056975894813,57.952885317750180,60.559715120525937,49.840344300985699,33.218422504136790,34.533002390145242,43.900779974605477,28.341855368882396,0.060572174075109,0.069890970086665
row-1,2,59,1,DP1646,401,DP1646401,4.169558980054608,25.123474047153110,42.443463872035302,45.798860084574372,51.200693937180418,59.039444850255663,59.559897735573408,53.658197973066777,36.452404090888059,36.710189919649380,46.497905499752264,28.268063982349695,0.018637592023111,0.028147870144492
row-1,2,60,1,DP1646,401,DP1646401,6.936017650303365,26.894045289348618,42.733039161610591,46.890978816654496,52.460737764791823,57.414170927684438,59.902300949598242,54.370863991855245,38.794021009764450,36.201507630079064,48.408307636495557,29.413670229996757,0.319311398028599,0.018637592023111
row-1,2,61,1,DP1646,401,DP1646401,2.970984312092184,19.158683881715952,40.663805697589481,43.083900226757372,52.334988049273768,59.211252068394927,59.162710007304597,56.018325697625990,40.307279374334769,43.197278911564624,46.580533235938645,30.306816604192697,0.083298625572678,0.018510805682817
row-1,2,62,1,DP1646,401,DP1646401,2.207413577675968,16.689963656695557,41.744806030520316,42.814097881665447,51.072863403944481,58.267896274653033,60.021000730460194,44.462955250127258,24.433893352812273,29.916910153396643,38.898966080174134,21.837653980511124,0.083298625572678,0.023296990028888
row-1,2,63,1,DP1646,401,DP1646401,1.541024573094544,11.958153499718522,30.334582812716924,32.765704894083278,38.139152666179690,45.037436084733386,48.803871439006571,39.788976815215882,23.087883802169518,28.989703989703990,37.007342011621098,17.094134951277809,0.032615786040444,0.000000000000000
row-1,2,64,1,DP1646,401,DP1646401,3.331945022907122,20.408163265306122,43.601765030336459,48.151022644265886,57.500913075237406,65.549671292914539,67.846055514974438,58.443241242075061,43.824332454070067,32.147453576025001,43.401959005985852,23.473984188269903,0.041649312786339,0.037275184046221
row-1,2,65,1,DP1646,401,DP1646401,4.484242676662502,22.490628904623076,40.494886778670562,43.247839676411104,51.620708546384222,60.167310167310163,64.266800584368156,54.683765398051108,34.388449257253924,22.840577063550036,28.750226736803917,11.845008273579701,0.027766208524226,0.166597251145356
row-1,2,66,1,DP1646,401,DP1646401,2.957101207830071,18.197598048414338,37.860820003677148,40.650854936569218,50.210007304601902,57.135682980277579,61.669101533966398,56.629182285158961,38.472145615002759,36.753079610222464,49.376154227287060,27.547479912344773,0.023138507103522,0.027956388034666
row-1,2,67,1,DP1646,401,DP1646401,2.299967606090055,15.287484856956482,39.080938497848116,41.992330168005843,50.506756756756758,59.459459459459460,65.052045288531772,58.392336526447309,46.735156647693096,54.136789851075562,63.776528206058401,39.895413947892081,0.088528562109775,0.075060987051980
row-1,2,68,1,DP1646,401,DP1646401,3.732303732303732,23.656809662640566,42.878013148283415,47.724765581908443,54.840044125758411,63.901570489408336,64.385500365230101,53.690591883011706,34.356055347308988,47.678801250229824,46.014426588750915,26.114119117034569,0.023138507103522,0.018637592023111
row-1,2,69,1,DP1646,401,DP1646401,3.259678597516436,19.611406206318144,40.869247626004388,45.996506710792424,52.794010226442659,59.368151935719503,60.363403944485029,55.342681290203153,37.438104493498081,35.686707115278544,44.939417143371919,27.482073910645337,0.064787819889861,0.032393909944930
row-1,2,70,1,DP1646,401,DP1646401,4.743393956221944,22.854347218339392,42.283307880975521,44.217687074829932,51.091124908692478,55.437363038714395,58.290723155588019,47.424684159378039,31.287889305382016,41.261869978086196,45.218683843070131,25.831954403382973,0.023138507103522,0.055912776069332
row-1,2,71,1,DP1646,401,DP1646401,2.586885094173724,17.645140247879972,38.136887408024435,41.791453615777939,48.858655953250548,55.409970781592399,55.569758948137327,44.319496506085429,26.100236012772456,30.584666298952012,43.151935719503285,25.569957712814855,0.051604428598236,0.032839181835241
row-1,2,72,1,DP1646,401,DP1646401,4.493498079503910,25.277234181343772,42.604090577063552,47.016914874057733,53.346420745069388,60.465546762922862,60.801741338654089,52.959415058540429,36.523257951829379,38.408509861212565,45.302227903579258,24.613899613899616,0.009255402841409,0.102506756127108
row-1,2,73,1,DP1646,401,DP1646401,4.362015076300790,21.828867601462353,40.394448502556614,43.704346238130022,47.890796201607010,56.793279766252738,56.957633308984654,46.304780415567585,26.255478451424395,30.409970781592406,42.957524435836227,27.679875821767713,0.046593980057777,0.013883104262113
row-1,2,74,1,DP1646,401,DP1646401,2.665556018325698,18.078464262417295,40.149937526030818,43.256939371804236,50.082176771365958,59.119323405037690,60.751460920379841,45.101578046184457,22.037114165394048,25.615922044493473,39.908112247196073,26.332965618679903,0.060160118469156,0.013978194017333
row-1,2,75,1,DP1646,401,DP1646401,3.530936183997409,20.013135672734098,40.307279374334769,43.394925537782683,53.139363853649570,61.577794010226441,64.271365960555144,50.831954403382973,27.210884353741498,21.368817797389227,33.450511322132940,17.761118052663242,0.079752298742728,0.046913116907487
row-1,2,76,1,DP1646,401,DP1646401,4.169558980054608,24.276921653014945,42.791271000730461,46.722743151314575,55.528670562454337,62.391983820555254,63.595690284879467,49.246184960470671,26.803646628719513,27.547479912344773,32.476014593937208,19.575177009579342,0.074043222731269,0.037275184046221
row-1,2,77,1,DP1646,401,DP1646401,2.049853907962016,19.265121014392150,39.536157779401023,41.560948703805842,48.771913805697594,56.286523009495980,59.363586559532507,47.845804988662131,30.276705276705279,30.125022982165838,33.502995360569344,20.040448611877185,0.037021611365635,0.013883104262113
row-1,2,78,1,DP1646,401,DP1646401,2.716460733953445,21.486207543629199,42.510065250590031,44.270452885317752,52.136596055514971,58.595330023901447,62.321950328707089,44.069600629367393,17.941598408070710,22.159404302261446,27.542914536157781,19.755657364986810,0.009255402841409,0.013978194017333
row-1,2,79,1,DP1646,401,DP1646401,3.720671942246286,26.460721274811295,42.562971134399710,44.516455230740945,52.385548814120241,58.181651038793888,61.011687363038710,59.762136146975799,45.661529918089684,51.638970051132219,53.373813002191383,28.291046148189004,0.097847358121331,0.032839181835241
row-1,2,80,1,DP1646,401,DP1646401,4.521264288028137,20.000925540284140,39.969868517165814,43.339768339768341,52.739225712198689,64.147821290678436,72.854273192111023,81.665046971169417,57.235411171271231,50.638904210332782,41.696319985586236,20.610406324692036,0.046277014207043,0.023296990028888
row-1,3,1,1,DP1646,401,DP1646401,0.453514739229025,2.418227564998602,7.016983199415631,9.582724616508401,16.120343316289262,24.333455076698321,27.530382731725012,28.867601462353647,17.326114119117033,16.620702334988049,27.714967794243499,6.688276113951789,0.037021611365635,0.004659398005778
row-1,3,2,1,DP1646,401,DP1646401,6.039150354019158,25.220491649465192,41.473460132352265,47.816694245265673,55.688458728999265,69.795471146822493,76.033919825866136,53.463834513397188,27.431513145798860,24.164536157779402,50.321966261563574,20.872403015260158,0.087926326993382,0.014073935072246
row-1,3,3,1,DP1646,401,DP1646401,8.098477486232589,25.841084733213016,40.839465037715769,45.831035116749405,51.616143170197226,59.794999080713360,64.006574141709265,46.286082000367713,33.106575963718818,27.822209965067106,50.544168329403227,25.289575289575289,0.055532417048452,0.027956388034666
row-1,3,4,1,DP1646,401,DP1646401,7.825443102411032,23.735480586792541,39.015704894083278,41.616105901820191,48.854090577063552,54.300584368151938,58.203981008035065,46.698135036327457,23.837290018048034,25.785990071704358,47.371740011711182,25.551571980143407,0.069890970086665,0.041649312786339
row-1,3,5,1,DP1646,401,DP1646401,8.237308528853719,28.485644586226311,41.152300949598249,46.639883126369611,53.314463111760411,57.592220598977349,62.632395909422932,49.025868850941741,29.691332315239023,29.103614234809573,48.535280246689645,22.504136789851074,0.064787819889861,0.116484950144441
row-1,3,6,1,DP1646,401,DP1646401,5.152601581173009,23.777129899578881,41.593780369290570,45.665563522706378,50.666544923301679,58.445945945945944,60.787983929875821,44.786894349576571,23.119065010956902,27.305514974433891,48.214937910883862,28.668610301263364,0.116484950144441,0.126665415650216
row-1,3,7,1,DP1646,401,DP1646401,8.371511870054144,30.329955111296218,45.124716553287982,50.461102994886772,52.132030679327976,62.346019488876635,61.655405405405403,39.923180156416308,26.401912116197828,38.609386413440468,54.218278455925407,35.295478735711974,0.721921421629876,0.097847358121331
row-1,3,8,1,DP1646,401,DP1646401,8.269702438798648,29.978566769173419,47.612308254200144,49.634769905040180,56.035116749402455,62.915449233016794,66.764919281697814,35.282220996506716,14.123744735989636,28.631588689897729,42.101707130309443,23.018937304651590,0.089134922124226,0.060160118469156
row-1,3,9,1,DP1646,401,DP1646401,6.761353189924618,26.176497996458860,45.672023374726081,50.160875160875165,54.318845872899921,60.833637691745800,64.043097151205259,41.089360914433804,18.251654403257902,30.031044558071585,47.936449963476989,29.003493289207576,0.226757369614512,0.088528562109775
row-1,3,10,1,DP1646,401,DP1646401,6.150215188116062,23.369892174556899,39.987967976306173,44.916344916344919,47.799488677867060,54.102457309454401,56.651753104455807,48.128094775325096,31.463741959368779,37.550219138056981,47.895882459640845,32.639271924986211,0.242288696300438,0.121974103959467
row-1,3,11,1,DP1646,401,DP1646401,6.122448979591836,25.663964215823317,43.148688046647230,44.672733958448248,51.798758217677133,59.696859021183343,62.586742147552954,40.455365819797308,20.838539497431626,27.739474168045597,41.885500653123728,25.781393638536500,0.397982322180573,0.074550368092442
row-1,3,12,1,DP1646,401,DP1646401,7.006339950946365,27.442269424776711,44.777209642074503,47.507304601899200,56.770452885317745,65.200404486118771,67.348429510591671,50.673330556712479,27.002637789809803,26.571980143408712,47.963903500816251,20.660967089538516,0.009318796011555,0.013883104262113
row-1,3,13,1,DP1646,401,DP1646401,4.840044125758411,24.764700400708229,43.748850891708038,45.918367346938780,49.228451424397370,55.839116143170195,60.628195763330893,44.032579018001762,27.974455088157711,34.997242140099281,49.748904309715122,34.064510157804619,0.296172890925078,0.027956388034666
row-1,3,14,1,DP1646,401,DP1646401,8.544769259054974,28.142763954897028,43.491137951779351,46.790540540540540,49.625639152666182,57.105835531491508,59.441197954711470,34.851219399324357,13.054745707806934,21.365960555149744,40.128823025989817,24.114952103290296,0.087926326993382,0.051604428598236
row-1,3,15,1,DP1646,401,DP1646401,4.127909667268268,18.834744782266650,41.983820555249125,44.914170927684445,52.730094959824690,60.454711468224986,63.631416651550879,34.925262622055627,12.559581655791568,26.493840779555068,46.340254943471017,25.436661150946865,0.018510805682817,0.018637592023111
row-1,3,16,1,DP1646,401,DP1646401,4.650839927807858,18.945809616363551,38.527209642074503,41.767788196359625,48.671630814487962,55.341055341055345,58.130934989043091,41.737239113332407,17.995035852178709,28.249678249678251,44.462198685171657,23.794740686632579,0.194363459669582,0.060160118469156
row-1,3,17,1,DP1646,401,DP1646401,3.840992179184599,18.014636892475135,33.471226328369184,37.676962676962674,40.449233016800584,48.260591672753833,50.511322132943761,33.592484612892775,20.128743608473336,21.680971512052594,38.498265843880908,23.138444567015995,0.009255402841409,0.023296990028888
row-1,3,18,1,DP1646,401,DP1646401,8.260447035957240,28.515896154380123,42.565597667638485,46.860636146350430,53.088803088803097,59.836366979224124,61.532140248356463,51.599558742415887,34.120042574853073,39.686815193571952,53.948020359443269,35.401728258871117,0.333194502290712,0.056295740288985
row-1,3,19,1,DP1646,401,DP1646401,8.746355685131196,27.363598500624743,41.726420297848868,44.083272461650843,50.666544923301679,55.798027757487212,58.180663885361874,51.737701883474472,36.332083853949740,35.438937479753804,48.434075967859755,28.741496598639454,0.069890970086665,0.107166154132886
row-1,3,20,1,DP1646,401,DP1646401,6.798093387014670,23.804864411518032,38.486121256391527,42.462563915266614,49.429327976625274,52.908144631117601,57.806793279766254,42.070433615623124,22.476745800360963,20.872899926953981,37.303688823959099,22.044493473064904,0.097181729834791,0.050904715627748
row-1,3,21,1,DP1646,401,DP1646401,4.646212226387154,22.080887149380299,39.322485751057179,45.550652693509832,49.456720233747262,55.180180180180180,58.021365960555151,49.470128187329351,36.518661518661517,45.252008765522277,53.466060087383447,29.173029756120133,0.148086445462539,0.023456558453744
row-1,3,22,1,DP1646,401,DP1646401,6.538942107455227,24.124207506131704,37.621805478948332,41.097516435354272,48.032322863403941,57.158509861212558,58.289497551242519,59.431880860452289,46.212226387153500,51.163866907307145,62.771947209585157,32.467953167661619,0.013883104262113,0.032839181835241
row-1,3,23,1,DP1646,401,DP1646401,8.406876264019122,27.178268567701053,44.272844272844274,48.216583930869646,55.761504747991232,63.531775018261506,67.019722425127824,41.033828497385350,18.783840066638902,30.943188086045232,36.171475529583638,14.722375436661149,0.173578532557703,0.032393909944930
row-1,3,24,1,DP1646,401,DP1646401,8.186247471961758,26.202045444027949,42.411288839860269,45.270270270270267,53.672550101121530,59.701424397370339,62.641526661796931,47.807501378929949,28.978666296450552,33.177054605626033,46.449301650643932,20.909174480603053,0.124947938359017,0.004627701420704
row-1,3,25,1,DP1646,401,DP1646401,5.474570780693230,25.184046221228218,45.564441993013425,46.460746460746464,53.778268063982345,61.262783053323588,63.760043827611391,58.318293303716040,39.726971869829015,49.803688823959099,56.294761497229850,27.454495311638166,0.125803746155997,0.009382623381497
row-1,3,26,1,DP1646,401,DP1646401,7.034106159470591,26.637778399030843,42.581356867071150,44.115230094959820,51.447224251278300,57.121986851716578,63.075237399561722,42.028784302836783,24.494392351535208,35.755653612796465,40.608561581715946,23.224068663257853,0.129575639779721,0.023456558453744
row-1,3,27,1,DP1646,401,DP1646401,6.765699477069739,25.785552316164562,42.875528589814301,44.580898466033602,50.885682980277579,58.550949598246895,61.828889700511326,48.021657642648897,30.754734326162897,33.995219709505427,40.563367421475526,20.808052950910096,0.014073935072246,0.041649312786339
row-1,3,28,1,DP1646,401,DP1646401,5.685787828644971,21.861261511407285,41.096708953851810,40.917448060305198,50.264791818845879,55.809891524177232,60.112308254200144,42.375861909389606,21.690036558841225,28.478816654492327,39.088329354533577,20.426674070988941,0.037021611365635,0.060160118469156
row-1,3,29,1,DP1646,401,DP1646401,5.618029524735064,25.994558078438736,41.970031255745546,45.498539079620159,51.848977355734114,55.291271000730461,56.969889352439687,44.129760747836549,20.981998241473459,25.264791818845872,35.892436060221293,19.320653431440604,0.064787819889861,0.023456558453744
row-1,3,30,1,DP1646,401,DP1646401,5.881808505715211,23.453190800129576,42.645178962746535,44.870380584666300,54.227538349159978,60.847333820306794,62.559349890430973,49.132305983617933,24.392614188532555,25.785552316164562,34.267713659605555,13.619231476374333,0.037021611365635,0.028147870144492
row-1,3,31,1,DP1646,401,DP1646401,4.224122081264938,18.570965801286501,39.653428939143225,42.209045780474355,51.593316289262233,58.788349159970778,62.924579985390793,45.129344254708684,21.995464852607711,24.570854638422208,33.031017594775989,13.554601899196495,0.032615786040444,0.009255402841409
row-1,3,32,1,DP1646,401,DP1646401,8.126493840779556,27.383282079955269,44.273219491878386,46.970950542379114,54.398630200379472,60.806214377642952,63.376552227903581,41.283724374103379,20.330023901452474,16.230005515719800,21.530561686410522,7.938040080897224,0.009255402841409,0.046277014207043
row-1,3,33,1,DP1646,401,DP1646401,5.233930306816604,20.930015841953221,40.545105916727536,42.992147552958365,55.588020452885324,65.876080161794448,66.512965668371066,48.757462168540890,17.682447128511271,19.576208861923146,22.619263558860876,14.625850340136054,0.009255402841409,0.004691311690749
row-1,3,34,1,DP1646,401,DP1646401,4.502753482345319,19.431718265537505,40.599890430971513,43.124543462381297,54.784514243973703,59.514243973703429,63.002191380569762,48.081817761118053,24.068675089083253,19.447508733223017,22.732631960819880,11.826622540908255,0.004627701420704,0.004691311690749
row-1,3,35,1,DP1646,401,DP1646401,6.256652320792262,23.408815581026932,40.441482715535194,41.882699025556171,51.136778670562457,56.120135128881486,57.628743608473343,47.366243794815219,17.423295848951824,16.809156094870382,25.958290167109588,16.192327271044469,0.074550368092442,0.000000000000000
row-1,3,36,1,DP1646,401,DP1646401,7.399694571706234,25.165408629205103,43.176454255171457,44.590029218407594,52.195945945945944,59.126186997808617,60.624886631598038,51.598870840853351,27.058984660336012,22.849707815924031,33.380192272809722,19.468739876903143,0.046277014207043,0.023138507103522
row-1,3,37,1,DP1646,401,DP1646401,6.076171965384793,24.214891436026463,40.047479912344777,42.512410369553230,52.068115412710000,59.565177422320282,62.326515704894078,50.041367898510757,28.713917999632287,21.980143408714838,36.774105186267349,16.335723478580622,0.050904715627748,0.023456558453744
row-1,3,38,1,DP1646,401,DP1646401,6.645379240131427,25.831702544031309,39.385500365230101,40.189006574141715,50.502191380569762,54.779948867786707,57.094594594594597,45.698551529455315,23.337498264611966,22.334068762640193,35.729185561400328,18.183893352812273,0.050904715627748,0.009382623381497
row-1,3,39,1,DP1646,401,DP1646401,4.463136605993749,21.944560136979963,41.746494516173819,45.661529918089684,53.392074506939366,57.998981905687444,60.733199415631844,44.897959183673471,21.218011013929381,27.766617969320674,35.872258006396109,17.797389225960654,0.018637592023111,0.018510805682817
row-1,3,40,1,DP1646,401,DP1646401,5.511592392058865,22.672630696114062,43.060761719653854,44.434806428049676,54.674572531715391,61.586924762600439,65.097699050401758,45.721690036558840,26.553594410737269,30.359441073726789,32.604752403410117,17.277992277992276,0.032615786040444,0.027766208524226
row-1,3,41,1,DP1646,401,DP1646401,5.062705354250544,20.815349971852129,40.179875821767716,42.321037253469683,52.857925493060634,60.267531044558076,62.244338933528120,41.197830483544770,21.537322411957980,31.430410001838570,36.191728641393070,21.378010663724950,0.032393909944930,0.070369675361231
row-1,3,42,1,DP1646,401,DP1646401,4.326900828358554,19.987042436022030,39.618334550766981,43.555800698657841,50.374360847333818,57.637874360847327,60.130569758948141,39.363228284511081,23.147762506363090,37.002373995617241,43.029593261564798,23.115462401176686,0.181716522225328,0.000000000000000
row-1,3,43,1,DP1646,401,DP1646401,6.669424526567385,25.415336202508215,39.048544587903187,42.544740686632579,49.566289262235209,56.108473338203069,58.802045288531779,47.660696931833954,31.903373594335694,35.728075013789301,40.295664792309090,25.373686889721874,0.041934582051999,0.027766208524226
row-1,3,44,1,DP1646,401,DP1646401,4.780415567587579,23.864702570838805,40.614083471226330,44.309615738187169,53.214024835646455,57.720051132213293,61.322132943754568,47.771761765930862,27.868017955481513,36.569222283507997,35.484309813168871,11.448933314822527,0.032615786040444,0.009255402841409
